Gene	Gene synonym	Ensembl	Gene description	Uniprot	Chromosome	Position	Protein class	Biological process	Molecular function	Disease involvement	Evidence	HPA evidence	UniProt evidence	NeXtProt evidence	RNA tissue specificity	RNA tissue distribution	RNA tissue specificity score	RNA tissue specific nTPM	RNA single cell type specificity	RNA single cell type distribution	RNA single cell type specificity score	RNA single cell type specific nTPM	RNA cancer specificity	RNA cancer distribution	RNA cancer specificity score	RNA cancer specific FPKM	RNA brain regional specificity	RNA brain regional distribution	RNA brain regional specificity score	RNA brain regional specific nTPM	RNA blood cell specificity	RNA blood cell distribution	RNA blood cell specificity score	RNA blood cell specific nTPM	RNA blood lineage specificity	RNA blood lineage distribution	RNA blood lineage specificity score	RNA blood lineage specific nTPM	RNA cell line specificity	RNA cell line distribution	RNA cell line specificity score	RNA cell line specific nTPM	RNA tissue cell type enrichment	RNA mouse brain regional specificity	RNA mouse brain regional distribution	RNA mouse brain regional specificity score	RNA mouse brain regional specific nTPM	RNA pig brain regional specificity	RNA pig brain regional distribution	RNA pig brain regional specificity score	RNA pig brain regional specific nTPM	Antibody	Reliability (IH)	Reliability (Mouse Brain)	Reliability (IF)	Subcellular location	Secretome location	CCD Protein	CCD Transcript	Blood concentration - Conc. blood IM [pg/L]	Blood concentration - Conc. blood MS [pg/L]	Blood expression cluster	Tissue expression cluster	Cell line expression cluster	Single cell expression cluster	Subcellular main location	Subcellular additional location	Antibody RRID	Pathology prognostics - Breast cancer	Pathology prognostics - Cervical cancer	Pathology prognostics - Colorectal cancer	Pathology prognostics - Endometrial cancer	Pathology prognostics - Glioma	Pathology prognostics - Head and neck cancer	Pathology prognostics - Liver cancer	Pathology prognostics - Lung cancer	Pathology prognostics - Melanoma	Pathology prognostics - Ovarian cancer	Pathology prognostics - Pancreatic cancer	Pathology prognostics - Prostate cancer	Pathology prognostics - Renal cancer	Pathology prognostics - Stomach cancer	Pathology prognostics - Testis cancer	Pathology prognostics - Thyroid cancer	Pathology prognostics - Urothelial cancer	RNAsingleCellTypeSpecific
IGKV1D-17		ENSG00000242766	Immunoglobulin kappa variable 1D-17	A0A075B6S4	2	90082635-90083291	Immunoglobulin genes, Predicted secreted proteins	Adaptive immunity, Immunity			Evidence at protein level	Evidence at transcript level	No human protein/transcript evidence	Evidence at protein level	Group enriched	Detected in some	4	intestine: 6.8;lymphoid tissue: 12.5;salivary gland: 5.7	Cell type enriched	Detected in some	9	Plasma cells: 18.1	Low cancer specificity	Detected in many			Not detected	Not detected			Group enriched	Detected in some	60	memory B-cell: 7.7;naive B-cell: 4.1	Lineage enriched	Detected in single	78	B-cells: 7.7	Cancer enhanced	Detected in single		Myeloma: 1.2	Breast - Plasma cells, Pancreas - Plasma cells, Stomach - Plasma cells, Thyroid - Plasma cells									HPA048721	Approved				Immunoglobulin genes				1000000000	Cluster 19: B-cells - Humoral immune response	Cluster 64: Macrophages - Immune response	Cluster 44: Myeloma - Humoral immune response	Cluster 34: Plasma cells - Humoral immune response			HPA048721: 	prognostic favorable (1.47e-4)	unprognostic (4.23e-2)	unprognostic (2.43e-2)	unprognostic (1.44e-1)		prognostic favorable (5.68e-4)		unprognostic (1.19e-1)		unprognostic (6.18e-2)	unprognostic (2.27e-1)	unprognostic (8.86e-2)	unprognostic (1.74e-5)	unprognostic (1.38e-1)	unprognostic (1.56e-2)	unprognostic (1.17e-1)	unprognostic (4.04e-3)	Plasma cells
IGHJ3		ENSG00000242887	Immunoglobulin heavy joining 3		14	105864587-105864635	Immunoglobulin genes, Predicted intracellular proteins				Evidence at transcript level	Evidence at transcript level			Tissue enhanced	Detected in many		esophagus: 36.4;intestine: 57.9;pancreas: 61.6	Cell type enriched	Detected in single	156	Plasma cells: 15.7	Low cancer specificity	Detected in many			Low region specificity	Detected in many			Group enriched	Detected in many	7	basophil: 9.0;naive B-cell: 29.1	Group enriched	Detected in many	7	B-cells: 29.1;granulocytes: 9.0	Group enriched	Detected in some	14	lymphoma: 24.6;Myeloma: 56.6	Adipose subcutaneous - Plasma cells, Adipose visceral - Plasma cells, Breast - Plasma cells, Colon - Plasma cells, Heart muscle - Plasma cells, Kidney - Plasma cells, Liver - Plasma cells, Lung - Plasma cells, Pancreas - Plasma cells, Prostate - Plasma cells, Skeletal muscle - Plasma cells, Skin - Plasma cells, Stomach - Plasma cells, Thyroid - Plasma cells																			Cluster 24: B-cells - Unknown function	Cluster 25: Pancreas - Digestion	Cluster 44: Myeloma - Humoral immune response	Cluster 34: Plasma cells - Humoral immune response				prognostic favorable (8.67e-4)	unprognostic (8.67e-3)	unprognostic (1.12e-1)	unprognostic (2.42e-2)		prognostic favorable (3.86e-5)	unprognostic (3.12e-1)	unprognostic (2.21e-1)	unprognostic (2.82e-1)	unprognostic (4.22e-2)	unprognostic (2.03e-1)	unprognostic (5.70e-2)	prognostic unfavorable (3.24e-4)	unprognostic (8.47e-2)	unprognostic (2.54e-1)	unprognostic (9.62e-2)	unprognostic (1.30e-1)	Plasma cells
IGKV3-7		ENSG00000243063	Immunoglobulin kappa variable 3-7 (non-functional)	A0A075B6H7	2	88978468-88979081	Immunoglobulin genes, Predicted secreted proteins	Adaptive immunity, Immunity			Evidence at protein level	Evidence at transcript level	Evidence at protein level	Evidence at protein level	Tissue enhanced	Detected in many		intestine: 18.6;lymphoid tissue: 22.2;salivary gland: 15.9;stomach 1: 10.2	Cell type enriched	Detected in some	9	Plasma cells: 12.0	Low cancer specificity	Detected in many			Not detected	Not detected			Group enriched	Detected in some	61	memory B-cell: 27.8;naive B-cell: 24.3	Lineage enriched	Detected in single	65	B-cells: 27.8	Cancer enriched	Detected in single	125	Myeloma: 21.9	Adipose subcutaneous - Plasma cells, Adipose visceral - Plasma cells, Breast - Plasma cells, Colon - Plasma cells, Liver - Plasma cells, Lung - Plasma cells, Pancreas - Plasma cells, Prostate - Plasma cells, Skin - Plasma cells, Stomach - Plasma cells, Thyroid - Plasma cells									HPA047702	Approved		Approved	Plasma membrane	Immunoglobulin genes				850000000	Cluster 19: B-cells - Humoral immune response	Cluster 14: B-cells - Humoral immune response	Cluster 44: Myeloma - Humoral immune response	Cluster 40: Plasma cells - Humoral immune response	Plasma membrane		HPA047702: 	prognostic favorable (1.17e-4)	unprognostic (3.07e-3)	unprognostic (3.96e-2)	unprognostic (1.28e-2)		unprognostic (1.20e-3)	unprognostic (1.19e-1)	unprognostic (5.91e-2)	unprognostic (2.73e-1)	unprognostic (4.24e-2)	unprognostic (2.15e-1)	unprognostic (1.44e-1)	prognostic unfavorable (1.27e-5)	unprognostic (1.16e-1)	unprognostic (1.40e-1)	unprognostic (4.46e-2)	unprognostic (2.64e-2)	Plasma cells
IGKV2-30		ENSG00000243238	Immunoglobulin kappa variable 2-30	P06310	2	89244781-89245596	Immunoglobulin genes, Predicted secreted proteins	Adaptive immunity, Immunity			Evidence at protein level	Evidence at transcript level	No human protein/transcript evidence	Evidence at protein level	Tissue enhanced	Detected in many		intestine: 631.0;lymphoid tissue: 670.2;stomach 1: 323.1	Cell type enriched	Detected in some	296	Plasma cells: 16045.5	Cancer enhanced	Detected in many		stomach cancer: 26.0	Low region specificity	Detected in some			Group enriched	Detected in some	316	memory B-cell: 561.0;naive B-cell: 325.4	Lineage enriched	Detected in many	400	B-cells: 561.0	Cancer enriched	Detected in some	5	lymphoma: 156.9	Adipose subcutaneous - Plasma cells, Adipose visceral - Plasma cells, Breast - Plasma cells, Colon - Plasma cells, Heart muscle - Plasma cells, Kidney - Plasma cells, Liver - Plasma cells, Lung - Plasma cells, Pancreas - Plasma cells, Prostate - Plasma cells, Skeletal muscle - Plasma cells, Skin - Plasma cells, Stomach - Plasma cells, Thyroid - Plasma cells														Immunoglobulin genes				6800000000	Cluster 43: B-cells - Humoral immune response	Cluster 14: B-cells - Humoral immune response	Cluster 23: B-cell cancers - Adaptive immune response	Cluster 34: Plasma cells - Humoral immune response				prognostic favorable (6.84e-5)	unprognostic (1.26e-2)	unprognostic (2.88e-2)	unprognostic (1.41e-1)		prognostic favorable (6.78e-5)	unprognostic (6.92e-2)	unprognostic (1.20e-2)	unprognostic (1.45e-2)	unprognostic (9.82e-3)	unprognostic (1.84e-1)	unprognostic (3.07e-1)	prognostic unfavorable (4.53e-6)	unprognostic (1.74e-1)	unprognostic (1.23e-1)	unprognostic (1.53e-1)	unprognostic (3.50e-1)	Plasma cells
IGKV2D-29		ENSG00000243264	Immunoglobulin kappa variable 2D-29	A0A075B6S2	2	89947512-89948279	Immunoglobulin genes, Predicted intracellular proteins, Predicted secreted proteins	Adaptive immunity, Immunity			Evidence at protein level	Evidence at transcript level	No human protein/transcript evidence	Evidence at protein level	Tissue enhanced	Detected in many		intestine: 252.2;lymphoid tissue: 464.7	Cell type enriched	Detected in some	26	Plasma cells: 380.6	Low cancer specificity	Detected in many			Region enhanced	Detected in single		cerebral cortex: 1.3	Group enriched	Detected in some	253	memory B-cell: 360.5;naive B-cell: 489.4	Lineage enriched	Detected in many	292	B-cells: 489.4	Group enriched	Detected in some	27	lymphoma: 7.8;Myeloma: 4.0	Adipose visceral - Plasma cells, Breast - Plasma cells, Colon - Plasma cells, Kidney - Plasma cells, Liver - Plasma cells, Lung - Plasma cells, Pancreas - Plasma cells, Prostate - Plasma cells, Skin - Plasma cells, Stomach - Plasma cells, Thyroid - Plasma cells														Immunoglobulin genes				1500000000	Cluster 24: B-cells - Unknown function	Cluster 14: B-cells - Humoral immune response	Cluster 64: Lymphoma - Humoral immune response	Cluster 40: Plasma cells - Humoral immune response				prognostic favorable (3.31e-4)	unprognostic (2.43e-2)	unprognostic (1.34e-3)	unprognostic (1.76e-2)		prognostic favorable (8.34e-4)	unprognostic (4.43e-3)	unprognostic (1.54e-1)	unprognostic (2.34e-1)	unprognostic (2.47e-2)	unprognostic (5.09e-2)	unprognostic (8.87e-2)	prognostic unfavorable (2.97e-4)	unprognostic (9.46e-2)	unprognostic (2.20e-1)	unprognostic (2.61e-1)	unprognostic (7.80e-2)	Plasma cells
IGKV1-12	IGKV112, L19	ENSG00000243290	Immunoglobulin kappa variable 1-12	A0A0C4DH73	2	89040224-89040745	Immunoglobulin genes, Predicted secreted proteins	Adaptive immunity, Immunity			Evidence at transcript level	Evidence at transcript level	No human protein/transcript evidence	Evidence at transcript level	Tissue enhanced	Detected in many		intestine: 395.8;lymphoid tissue: 788.8	Cell type enriched	Detected in some	226	Plasma cells: 7657.9	Cancer enhanced	Detected in many		stomach cancer: 17.2	Low region specificity	Detected in some			Group enriched	Detected in some	820	memory B-cell: 259.8;naive B-cell: 164.2	Lineage enriched	Detected in single	1005	B-cells: 259.8	Cancer enriched	Detected in single	4	Myeloma: 2.6	Adipose subcutaneous - Plasma cells, Adipose visceral - Plasma cells, Breast - Plasma cells, Colon - Plasma cells, Heart muscle - Plasma cells, Kidney - Plasma cells, Liver - Plasma cells, Lung - Plasma cells, Pancreas - Plasma cells, Prostate - Plasma cells, Skeletal muscle - Plasma cells, Skin - Plasma cells, Stomach - Plasma cells, Thyroid - Plasma cells									HPA048721	Approved				Immunoglobulin genes				13000000000	Cluster 43: B-cells - Humoral immune response	Cluster 14: B-cells - Humoral immune response	Cluster 44: Myeloma - Humoral immune response	Cluster 45: Plasma cells - Humoral immune response			HPA048721: 	prognostic favorable (6.09e-4)	prognostic favorable (1.59e-4)	unprognostic (7.33e-2)	unprognostic (3.74e-2)		prognostic favorable (3.85e-5)		unprognostic (5.89e-2)	unprognostic (5.74e-1)	unprognostic (7.13e-2)	unprognostic (6.15e-2)	unprognostic (3.90e-1)	prognostic unfavorable (6.59e-8)	unprognostic (1.18e-1)	unprognostic (1.84e-1)	unprognostic (2.68e-1)	unprognostic (1.71e-1)	Plasma cells
IGKV1-5		ENSG00000243466	Immunoglobulin kappa variable 1-5	P01602	2	88947301-88947957	Immunoglobulin genes, Predicted secreted proteins	Adaptive immunity, Immunity			Evidence at protein level	Evidence at transcript level	Evidence at protein level	Evidence at protein level	Tissue enhanced	Detected in many		intestine: 777.1;lymphoid tissue: 1459.2;urinary bladder: 945.2	Cell type enriched	Detected in some	189	Plasma cells: 27048.3	Low cancer specificity	Detected in all			Low region specificity	Detected in some			Group enriched	Detected in many	364	memory B-cell: 859.0;naive B-cell: 860.5	Lineage enriched	Detected in many	364	B-cells: 860.5	Cancer enriched	Detected in some	8	Myeloma: 919.8	Adipose subcutaneous - Plasma cells, Adipose visceral - Plasma cells, Breast - Plasma cells, Colon - Plasma cells, Heart muscle - Plasma cells, Kidney - Plasma cells, Liver - Plasma cells, Lung - Plasma cells, Pancreas - Plasma cells, Prostate - Plasma cells, Skeletal muscle - Plasma cells, Skin - Plasma cells, Stomach - Plasma cells, Thyroid - Plasma cells									HPA048721	Approved				Immunoglobulin genes				8400000000	Cluster 19: B-cells - Humoral immune response	Cluster 14: B-cells - Humoral immune response	Cluster 44: Myeloma - Humoral immune response	Cluster 45: Plasma cells - Humoral immune response			HPA048721: 	prognostic favorable (1.19e-4)	unprognostic (1.26e-2)	unprognostic (3.12e-3)	unprognostic (5.00e-3)	unprognostic (1.59e-2)	prognostic favorable (3.47e-4)	unprognostic (7.60e-2)	unprognostic (2.84e-1)	unprognostic (1.68e-1)	unprognostic (3.32e-2)	unprognostic (2.28e-1)	unprognostic (3.58e-1)	prognostic unfavorable (4.36e-8)	unprognostic (1.14e-1)	unprognostic (1.20e-1)	unprognostic (8.27e-2)	unprognostic (3.17e-2)	Plasma cells
IGKV2-28		ENSG00000244116	Immunoglobulin kappa variable 2-28	A0A075B6P5	2	89221698-89222461	Immunoglobulin genes, Predicted secreted proteins	Adaptive immunity, Immunity			Evidence at protein level	Evidence at transcript level	No human protein/transcript evidence	Evidence at protein level	Tissue enhanced	Detected in many		intestine: 1044.6;lymphoid tissue: 1735.3	Cell type enriched	Detected in some	161	Plasma cells: 1378.2	Low cancer specificity	Detected in many			Low region specificity	Detected in single			Immune cell enriched	Detected in single	13	naive B-cell: 11.1	Lineage enriched	Detected in single	13	B-cells: 11.1	Cancer enriched	Detected in some	146	lymphoma: 184.6	Adipose subcutaneous - Plasma cells, Adipose visceral - Plasma cells, Breast - Plasma cells, Colon - Plasma cells, Heart muscle - Plasma cells, Kidney - Plasma cells, Liver - Plasma cells, Lung - Plasma cells, Pancreas - Plasma cells, Prostate - Plasma cells, Skeletal muscle - Plasma cells, Skin - Plasma cells, Stomach - Plasma cells, Thyroid - Plasma cells														Immunoglobulin genes					Cluster 21: B-cells - Adaptive immune response	Cluster 14: B-cells - Humoral immune response	Cluster 64: Lymphoma - Humoral immune response	Cluster 45: Plasma cells - Humoral immune response				unprognostic (1.03e-2)	unprognostic (1.73e-2)	unprognostic (1.34e-1)			prognostic favorable (3.32e-4)		unprognostic (2.12e-2)		unprognostic (6.32e-3)	unprognostic (3.14e-1)			unprognostic (3.71e-2)	unprognostic (5.21e-2)		unprognostic (2.64e-2)	Plasma cells
IGKV3-15		ENSG00000244437	Immunoglobulin kappa variable 3-15	P01624	2	89085177-89085787	Immunoglobulin genes, Predicted secreted proteins	Adaptive immunity, Immunity			Evidence at protein level	Evidence at transcript level	Evidence at protein level	Evidence at protein level	Tissue enhanced	Detected in many		intestine: 785.8;lymphoid tissue: 1996.3;urinary bladder: 784.8	Cell type enriched	Detected in some	77	Plasma cells: 16434.3	Low cancer specificity	Detected in all			Low region specificity	Detected in some			Group enriched	Detected in many	561	memory B-cell: 2243.8;naive B-cell: 1651.4	Lineage enriched	Detected in all	646	B-cells: 2243.8	Cancer enriched	Detected in some	125	Myeloma: 748.6	Adipose subcutaneous - Plasma cells, Adipose visceral - Plasma cells, Breast - Plasma cells, Colon - Plasma cells, Heart muscle - Plasma cells, Liver - Plasma cells, Lung - Plasma cells, Pancreas - Plasma cells, Prostate - Plasma cells, Skeletal muscle - Plasma cells, Skin - Plasma cells, Stomach - Plasma cells, Thyroid - Plasma cells									HPA047702	Approved		Approved	Plasma membrane	Immunoglobulin genes				7200000000	Cluster 19: B-cells - Humoral immune response	Cluster 14: B-cells - Humoral immune response	Cluster 44: Myeloma - Humoral immune response	Cluster 34: Plasma cells - Humoral immune response	Plasma membrane		HPA047702: 	prognostic favorable (1.57e-4)	unprognostic (1.29e-2)	unprognostic (7.02e-3)	unprognostic (3.89e-3)	unprognostic (9.06e-3)	unprognostic (2.06e-3)	unprognostic (5.36e-2)	unprognostic (3.55e-1)	unprognostic (1.45e-1)	unprognostic (5.82e-3)	unprognostic (1.45e-1)	unprognostic (1.21e-1)	prognostic unfavorable (3.15e-7)	unprognostic (2.00e-1)	unprognostic (2.54e-1)	unprognostic (2.07e-1)	unprognostic (1.17e-1)	Plasma cells
IGKV1-27	A20, IGKV127	ENSG00000244575	Immunoglobulin kappa variable 1-27	A0A075B6S5	2	89213423-89213928	Immunoglobulin genes, Predicted secreted proteins	Adaptive immunity, Immunity			Evidence at protein level	Evidence at transcript level	No human protein/transcript evidence	Evidence at protein level	Tissue enhanced	Detected in many		intestine: 268.0;lymphoid tissue: 347.1;salivary gland: 177.6	Cell type enriched	Detected in some	109	Plasma cells: 3516.5	Low cancer specificity	Detected in all			Not detected	Not detected			Group enriched	Detected in some	683	memory B-cell: 152.7;naive B-cell: 185.3	Lineage enriched	Detected in single	748	B-cells: 185.3	Cancer enriched	Detected in single	417	lymphoma: 133.5	Adipose subcutaneous - Plasma cells, Adipose visceral - Plasma cells, Breast - Plasma cells, Colon - Plasma cells, Heart muscle - Plasma cells, Liver - Plasma cells, Lung - Plasma cells, Pancreas - Plasma cells, Prostate - Plasma cells, Skeletal muscle - Plasma cells, Skin - Plasma cells, Stomach - Plasma cells, Thyroid - Plasma cells					Not detected	Not detected			HPA048721	Approved				Immunoglobulin genes				8300000000	Cluster 19: B-cells - Humoral immune response	Cluster 14: B-cells - Humoral immune response	Cluster 44: Myeloma - Humoral immune response	Cluster 34: Plasma cells - Humoral immune response			HPA048721: 	prognostic favorable (2.56e-5)	unprognostic (6.50e-3)	unprognostic (2.65e-2)	unprognostic (1.68e-3)	unprognostic (1.72e-2)	prognostic favorable (8.14e-4)	unprognostic (9.60e-2)	unprognostic (1.31e-1)	unprognostic (2.41e-1)	unprognostic (6.99e-3)	unprognostic (9.31e-2)	unprognostic (1.71e-1)	prognostic unfavorable (8.84e-5)	unprognostic (3.23e-2)	unprognostic (1.34e-1)	unprognostic (2.34e-1)	unprognostic (2.67e-2)	Plasma cells
IGKV1D-37	IGKV1D37, O4	ENSG00000250036	Immunoglobulin kappa variable 1D-37 (non-functional)	P0DSN7	2	89884740-89885216	Immunoglobulin genes, Predicted secreted proteins	Adaptive immunity, Immunity			Evidence at protein level	Evidence at transcript level	Evidence at protein level	Evidence at protein level	Tissue enhanced	Detected in some		intestine: 12.7;stomach 1: 15.0;urinary bladder: 20.1	Cell type enriched	Detected in single	9	Plasma cells: 1.6	Not detected	Not detected			Not detected	Not detected			Group enriched	Detected in some	209	memory B-cell: 13.6;naive B-cell: 29.1	Lineage enriched	Detected in single	284	B-cells: 29.1	Cancer enriched	Detected in some	78	Myeloma: 315.6	Breast - Plasma cells, Lung - Plasma cells, Stomach - Plasma cells, Thyroid - Plasma cells									HPA048721	Approved				Immunoglobulin genes				6700000000	Cluster 21: B-cells - Adaptive immune response	Cluster 14: B-cells - Humoral immune response	Cluster 44: Myeloma - Humoral immune response	Cluster 40: Plasma cells - Humoral immune response			HPA048721: 														unprognostic (2.68e-1)				Plasma cells
IGKV2D-40		ENSG00000251039	Immunoglobulin kappa variable 2D-40	P01614	2	89851791-89852497	Immunoglobulin genes, Predicted intracellular proteins, Predicted secreted proteins	Adaptive immunity, Immunity			Evidence at protein level	Evidence at transcript level	Evidence at protein level	Evidence at protein level	Tissue enhanced	Detected in many		lymphoid tissue: 123.3	Cell type enriched	Detected in some	213	Plasma cells: 921.6	Cancer enhanced	Detected in many		ovarian cancer: 30.0	Not detected	Not detected			Group enriched	Detected in some	494	memory B-cell: 134.9;naive B-cell: 96.8	Lineage enriched	Detected in single	575	B-cells: 134.9	Cancer enriched	Detected in many	1355	Myeloma: 4518.2	Breast - Plasma cells, Liver - Plasma cells, Lung - Plasma cells, Pancreas - Plasma cells, Prostate - Plasma cells, Stomach - Plasma cells, Thyroid - Plasma cells														Immunoglobulin genes				1900000000	Cluster 43: B-cells - Humoral immune response	Cluster 14: B-cells - Humoral immune response	Cluster 44: Myeloma - Humoral immune response	Cluster 34: Plasma cells - Humoral immune response				prognostic favorable (5.01e-4)	unprognostic (1.16e-2)	unprognostic (8.37e-2)	unprognostic (6.04e-2)		prognostic favorable (9.78e-7)		unprognostic (1.87e-1)		unprognostic (2.29e-1)	unprognostic (2.32e-2)	unprognostic (7.79e-2)	prognostic unfavorable (1.75e-4)	unprognostic (3.59e-2)	unprognostic (3.02e-1)	unprognostic (2.91e-1)	unprognostic (1.25e-1)	Plasma cells
IGKV1D-39		ENSG00000251546	Immunoglobulin kappa variable 1D-39	P04432	2	89862482-89862981	Immunoglobulin genes, Predicted secreted proteins	Adaptive immunity, Immunity			Evidence at protein level	Evidence at transcript level	No human protein/transcript evidence	Evidence at protein level	Tissue enhanced	Detected in many		intestine: 2922.1;lymphoid tissue: 6491.8;stomach 1: 2259.8	Cell type enriched	Detected in some	288	Plasma cells: 4205.7	Cancer enhanced	Detected in many		stomach cancer: 12.1	Low region specificity	Detected in many			Group enriched	Detected in some	226	memory B-cell: 470.5;naive B-cell: 733.0	Lineage enriched	Detected in many	275	B-cells: 733.0	Cancer enriched	Detected in many	30	Myeloma: 6429.0	Adipose subcutaneous - Plasma cells, Adipose visceral - Plasma cells, Breast - Plasma cells, Colon - Plasma cells, Kidney - Plasma cells, Liver - Plasma cells, Lung - Plasma cells, Pancreas - Plasma cells, Prostate - Plasma cells, Skin - Plasma cells, Stomach - Plasma cells, Thyroid - Plasma cells									HPA048721	Approved				Immunoglobulin genes					Cluster 21: B-cells - Adaptive immune response	Cluster 14: B-cells - Humoral immune response	Cluster 44: Myeloma - Humoral immune response	Cluster 45: Plasma cells - Humoral immune response			HPA048721: 	prognostic favorable (1.88e-4)	unprognostic (4.70e-2)	unprognostic (2.14e-3)			prognostic favorable (5.99e-5)		unprognostic (3.84e-1)		unprognostic (4.34e-2)	unprognostic (1.28e-1)			unprognostic (9.06e-2)	unprognostic (2.96e-2)	unprognostic (3.92e-1)	unprognostic (1.84e-1)	Plasma cells
IGLL5		ENSG00000254709	Immunoglobulin lambda like polypeptide 5	B9A064	22	22887780-22896111	Predicted intracellular proteins, Predicted secreted proteins				Evidence at protein level	Evidence at transcript level	Evidence at transcript level	Evidence at protein level	Tissue enhanced	Detected in many		intestine: 408.3;lymphoid tissue: 674.1;stomach 1: 308.1	Cell type enriched	Detected in some	9	Plasma cells: 1468.6	Low cancer specificity	Detected in all			Low region specificity	Detected in single			Group enriched	Detected in some	226	memory B-cell: 515.9;naive B-cell: 615.5	Lineage enriched	Detected in many	246	B-cells: 615.5	Cancer enriched	Detected in some	5	Myeloma: 1376.5															Secreted to blood				53000000000	Cluster 19: B-cells - Humoral immune response	Cluster 14: B-cells - Humoral immune response	Cluster 44: Myeloma - Humoral immune response	Cluster 40: Plasma cells - Humoral immune response				prognostic favorable (6.10e-4)	unprognostic (7.64e-3)	unprognostic (4.33e-2)	unprognostic (1.51e-3)	unprognostic (2.82e-2)	prognostic favorable (3.41e-5)	unprognostic (1.76e-2)	unprognostic (2.18e-1)	unprognostic (7.28e-2)	unprognostic (1.87e-2)	unprognostic (1.01e-1)	unprognostic (3.73e-1)	prognostic unfavorable (5.94e-8)	unprognostic (1.85e-1)	unprognostic (4.63e-1)	unprognostic (8.52e-2)	unprognostic (6.50e-2)	Plasma cells
IGHV4OR15-8	IGHV4/OR15-8, IGHV4OR158, VSIG6	ENSG00000259261	Immunoglobulin heavy variable 4/OR15-8 (non-functional)		15	22184967-22185402	Immunoglobulin genes, Predicted intracellular proteins				Evidence at transcript level	Evidence at transcript level			Tissue enhanced	Detected in some		intestine: 1.9;lymphoid tissue: 1.4;urinary bladder: 2.0	Cell type enriched	Detected in single	13	Plasma cells: 1.4	Cancer enhanced	Detected in some		stomach cancer: 0.8	Not detected	Not detected			Not detected in immune cells	Not detected			Not detected	Not detected			Not detected	Not detected			Breast - Plasma cells, Stomach - Plasma cells																				Cluster 14: B-cells - Humoral immune response	Cluster 12: Lymphoid cancers - Adaptive immune response	Cluster 40: Plasma cells - Humoral immune response									unprognostic (1.68e-3)		unprognostic (9.63e-2)						unprognostic (1.17e-1)				Plasma cells
IGHV3OR15-7	IGHV3/OR15-7	ENSG00000259490	Immunoglobulin heavy variable 3/OR15-7 (pseudogene)		15	19987656-19988117	Immunoglobulin genes, Predicted intracellular proteins				Evidence at transcript level	Evidence at transcript level			Tissue enhanced	Detected in some		intestine: 2.0;stomach 1: 1.8	Cell type enriched	Detected in some	5	Plasma cells: 5.1	Cancer enhanced	Detected in many		lung cancer: 3.0	Not detected	Not detected			Not detected in immune cells	Not detected			Not detected	Not detected			Not detected	Not detected			Breast - Plasma cells, Lung - Plasma cells, Stomach - Plasma cells, Thyroid - Plasma cells																				Cluster 56: Intestine - Transmembrane transport	Cluster 19: Stomach & Colon cancer - Absorption	Cluster 40: Plasma cells - Humoral immune response				unprognostic (1.08e-2)	unprognostic (8.21e-2)	unprognostic (1.08e-2)	unprognostic (1.07e-1)		prognostic favorable (1.43e-5)		unprognostic (4.56e-1)			unprognostic (3.12e-1)	unprognostic (2.42e-1)	unprognostic (3.07e-4)	unprognostic (7.46e-2)	unprognostic (1.35e-1)	unprognostic (3.50e-1)	unprognostic (1.24e-1)	Plasma cells
IGHV3OR16-17	IGHV3/OR16-17	ENSG00000259680	Immunoglobulin heavy variable 3/OR16-17 (non-functional)		16	33844784-33845229	Predicted intracellular proteins				Evidence at transcript level	Evidence at transcript level			Tissue enhanced	Detected in many		intestine: 11.5;lymphoid tissue: 24.4;stomach 1: 11.8	Cell type enriched	Detected in single	30	Plasma cells: 3.0	Low cancer specificity	Detected in many			Not detected	Not detected			Group enriched	Detected in some	21	memory B-cell: 1.5;naive B-cell: 2.5	Lineage enriched	Detected in single	26	B-cells: 2.5	Cancer enriched	Detected in single	90	Myeloma: 9.0	Breast - Plasma cells, Lung - Plasma cells, Stomach - Plasma cells, Thyroid - Plasma cells																			Cluster 24: B-cells - Unknown function	Cluster 14: B-cells - Humoral immune response	Cluster 44: Myeloma - Humoral immune response	Cluster 40: Plasma cells - Humoral immune response				unprognostic (1.57e-3)	unprognostic (1.35e-2)	unprognostic (5.32e-2)			prognostic favorable (6.96e-5)		unprognostic (1.81e-1)		unprognostic (1.04e-1)	unprognostic (1.46e-1)		unprognostic (2.03e-3)	unprognostic (7.52e-2)	unprognostic (1.00e-1)	unprognostic (2.18e-1)	unprognostic (3.58e-1)	Plasma cells
