Gene	Gene synonym	Ensembl	Gene description	Uniprot	Chromosome	Position	Protein class	Biological process	Molecular function	Disease involvement	Evidence	HPA evidence	UniProt evidence	NeXtProt evidence	RNA tissue specificity	RNA tissue distribution	RNA tissue specificity score	RNA tissue specific nTPM	RNA single cell type specificity	RNA single cell type distribution	RNA single cell type specificity score	RNA single cell type specific nTPM	RNA cancer specificity	RNA cancer distribution	RNA cancer specificity score	RNA cancer specific FPKM	RNA brain regional specificity	RNA brain regional distribution	RNA brain regional specificity score	RNA brain regional specific nTPM	RNA blood cell specificity	RNA blood cell distribution	RNA blood cell specificity score	RNA blood cell specific nTPM	RNA blood lineage specificity	RNA blood lineage distribution	RNA blood lineage specificity score	RNA blood lineage specific nTPM	RNA cell line specificity	RNA cell line distribution	RNA cell line specificity score	RNA cell line specific nTPM	RNA tissue cell type enrichment	RNA mouse brain regional specificity	RNA mouse brain regional distribution	RNA mouse brain regional specificity score	RNA mouse brain regional specific nTPM	RNA pig brain regional specificity	RNA pig brain regional distribution	RNA pig brain regional specificity score	RNA pig brain regional specific nTPM	Antibody	Reliability (IH)	Reliability (Mouse Brain)	Reliability (IF)	Subcellular location	Secretome location	CCD Protein	CCD Transcript	Blood concentration - Conc. blood IM [pg/L]	Blood concentration - Conc. blood MS [pg/L]	Blood expression cluster	Tissue expression cluster	Cell line expression cluster	Single cell expression cluster	Subcellular main location	Subcellular additional location	Antibody RRID	Pathology prognostics - Breast cancer	Pathology prognostics - Cervical cancer	Pathology prognostics - Colorectal cancer	Pathology prognostics - Endometrial cancer	Pathology prognostics - Glioma	Pathology prognostics - Head and neck cancer	Pathology prognostics - Liver cancer	Pathology prognostics - Lung cancer	Pathology prognostics - Melanoma	Pathology prognostics - Ovarian cancer	Pathology prognostics - Pancreatic cancer	Pathology prognostics - Prostate cancer	Pathology prognostics - Renal cancer	Pathology prognostics - Stomach cancer	Pathology prognostics - Testis cancer	Pathology prognostics - Thyroid cancer	Pathology prognostics - Urothelial cancer	RNAsingleCellTypeSpecific
C8G		ENSG00000176919	Complement C8 gamma chain	P07360	9	136945185-136946975	Human disease related genes, Plasma proteins, Predicted secreted proteins	Complement alternate pathway, Complement pathway, Cytolysis, Immunity, Innate immunity			Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in some	18	liver: 564.4	Cell type enriched	Detected in some	9	Hepatocytes: 1048.9	Cancer enriched	Detected in all	58	liver cancer: 260.0	Not detected	Not detected			Not detected in immune cells	Not detected			Not detected	Not detected			Group enriched	Detected in some	5	Gastric cancer: 7.2;liver cancer: 2.2		Low region specificity	Detected in all			Low region specificity	Detected in many			HPA046269	Approved				Secreted to blood				2800000000	Cluster 36: GdT-cells - Adaptive immune response	Cluster 62: Liver - Hemostasis	Cluster 19: Stomach & Colon cancer - Absorption	Cluster 29: Hepatocytes - Metabolism			HPA046269: AB_2679606	unprognostic (5.00e-2)	unprognostic (4.05e-3)	prognostic unfavorable (2.99e-4)	unprognostic (3.94e-1)	unprognostic (4.53e-1)	unprognostic (2.75e-2)	unprognostic (1.71e-3)	unprognostic (2.79e-1)	unprognostic (1.88e-1)	unprognostic (3.67e-1)	unprognostic (2.96e-2)	unprognostic (3.00e-1)	unprognostic (5.02e-3)	unprognostic (2.16e-1)	unprognostic (7.67e-2)	unprognostic (1.65e-1)	unprognostic (1.05e-2)	Hepatocytes
CPN2	ACBP	ENSG00000178772	Carboxypeptidase N subunit 2	P22792	3	194339768-194351328	Plasma proteins, Predicted secreted proteins				Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in some	15	liver: 218.6	Cell type enriched	Detected in some	10	Hepatocytes: 145.5	Cancer enriched	Detected in some	32	liver cancer: 72.7	Low region specificity	Detected in some			Not detected in immune cells	Not detected			Not detected	Not detected			Cancer enriched	Detected in single	12	liver cancer: 7.8	Adipose visceral - Adipocytes (Visceral), Kidney - Proximal tubular cells, Liver - Hepatocytes	Not detected	Not detected			Low region specificity	Detected in single			HPA004732	Uncertain				Secreted to blood				25000000000		Cluster 62: Liver - Hemostasis	Cluster 35: Liver cancer - Metabolism	Cluster 13: Hepatocytes - Oxidoreductase activity			HPA004732: AB_1078561	unprognostic (4.27e-2)	unprognostic (3.04e-1)	unprognostic (1.42e-1)			unprognostic (4.12e-2)	prognostic favorable (2.05e-4)	unprognostic (1.27e-1)	unprognostic (8.65e-2)	unprognostic (8.56e-2)	unprognostic (1.64e-1)		prognostic unfavorable (4.59e-4)	unprognostic (2.91e-2)	unprognostic (2.40e-1)	unprognostic (6.90e-5)	unprognostic (8.42e-2)	Hepatocytes
F2		ENSG00000180210	Coagulation factor II, thrombin	P00734	11	46719196-46739506	Cancer-related genes, Candidate cardiovascular disease genes, Disease related genes, Enzymes, FDA approved drug targets, Human disease related genes, Metabolic proteins, Plasma proteins, Predicted intracellular proteins, Predicted secreted proteins	Acute phase, Blood coagulation, Hemostasis	Hydrolase, Protease, Serine protease	Cancer-related genes, Disease variant, FDA approved drug targets, Thrombophilia	Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in single	1518	liver: 1217.3	Cell type enriched	Detected in some	6	Hepatocytes: 851.0	Cancer enriched	Detected in some	110	liver cancer: 508.2	Not detected	Not detected			Not detected in immune cells	Not detected			Not detected	Not detected			Cancer enriched	Detected in some	9	liver cancer: 63.5	Liver - Hepatocytes	Not detected	Not detected			Low region specificity	Detected in all			CAB016780, HPA051476, HPA054698	Enhanced				Secreted to blood			108000000000	41000000000		Cluster 62: Liver - Hemostasis	Cluster 35: Liver cancer - Metabolism	Cluster 29: Hepatocytes - Metabolism			CAB016780: , HPA051476: AB_2681498, HPA054698: AB_2682578	unprognostic (1.98e-1)	unprognostic (2.52e-1)	unprognostic (2.64e-2)	unprognostic (1.85e-1)	unprognostic (2.29e-1)	unprognostic (2.81e-1)	unprognostic (2.23e-2)	unprognostic (3.94e-2)		unprognostic (5.79e-2)	unprognostic (8.29e-2)	unprognostic (4.46e-2)	prognostic unfavorable (6.75e-12)	unprognostic (5.65e-3)	unprognostic (5.80e-2)		unprognostic (1.54e-3)	Hepatocytes
CYP8B1	CYP12	ENSG00000180432	Cytochrome P450 family 8 subfamily B member 1	Q9UNU6	3	42856005-42875898	Enzymes, Metabolic proteins, Predicted intracellular proteins, Predicted membrane proteins	Lipid biosynthesis, Lipid metabolism, Steroid biosynthesis	Monooxygenase, Oxidoreductase		Evidence at protein level	Evidence at transcript level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in some	28	liver: 404.5	Cell type enriched	Detected in some	61	Hepatocytes: 791.7	Cancer enriched	Detected in some	46	liver cancer: 69.6	Not detected	Not detected			Not detected in immune cells	Not detected			Not detected	Not detected			Not detected	Not detected			Kidney - Proximal tubular cells, Liver - Hepatocytes	Not detected	Not detected			Low region specificity	Detected in many														Cluster 62: Liver - Hemostasis	Cluster 60: Keratinocytes - Epithelial cell function	Cluster 13: Hepatocytes - Oxidoreductase activity				unprognostic (1.58e-2)	unprognostic (5.41e-2)	unprognostic (6.38e-2)	unprognostic (1.15e-2)	unprognostic (8.95e-2)	unprognostic (1.42e-3)	unprognostic (4.47e-3)	unprognostic (1.49e-1)	unprognostic (9.85e-2)	unprognostic (4.04e-3)	unprognostic (5.86e-3)	unprognostic (2.74e-1)	unprognostic (3.37e-1)	unprognostic (1.03e-1)	unprognostic (3.63e-1)	unprognostic (3.19e-1)	unprognostic (1.24e-1)	Hepatocytes
TSKU	E2IG4, LRRC54, TSK	ENSG00000182704	Tsukushi, small leucine rich proteoglycan	Q8WUA8	11	76782251-76798153	Predicted secreted proteins	Neurogenesis	Developmental protein		Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Tissue enhanced	Detected in all		liver: 237.3	Cell type enriched	Detected in many	5	Hepatocytes: 439.0	Low cancer specificity	Detected in all			Low region specificity	Detected in all			Not detected in immune cells	Not detected			Not detected	Not detected			Low cancer specificity	Detected in all			Adipose subcutaneous - Adipocytes (Subcutaneous), Adipose visceral - Adipocytes (Visceral), Breast - Adipocytes (Breast), Skeletal muscle - Macrophages	Low region specificity	Detected in all			Low region specificity	Detected in many			HPA008164	Approved		Approved	Nucleoplasm,Nuclear bodies	Secreted to blood				6200000	Cluster 6: Non-specific - Transcription	Cluster 85: Liver - Metabolism	Cluster 61: Liver - Metabolism	Cluster 13: Hepatocytes - Oxidoreductase activity	Nucleoplasm	Nuclear bodies	HPA008164: AB_1853327	unprognostic (1.07e-2)	unprognostic (2.29e-3)	unprognostic (6.15e-2)	prognostic favorable (3.66e-4)	unprognostic (7.05e-2)	unprognostic (2.39e-1)	unprognostic (3.08e-1)	unprognostic (2.17e-3)	unprognostic (4.81e-2)	unprognostic (4.62e-2)	prognostic unfavorable (2.87e-4)	prognostic favorable (1.66e-4)	prognostic unfavorable (2.80e-8)	unprognostic (1.47e-1)	unprognostic (4.93e-2)	unprognostic (6.71e-2)	unprognostic (3.88e-2)	Hepatocytes
PLGLB1	PLGL, PRP-B	ENSG00000183281	Plasminogen like B1	Q02325	2	87002559-87021852	Predicted secreted proteins				Evidence at transcript level	Evidence at transcript level	No human protein/transcript evidence	No human protein/transcript evidence	Tissue enriched	Detected in all	6	liver: 234.9	Cell type enriched	Detected in many	4	Hepatocytes: 62.8	Cancer enriched	Detected in single	7	liver cancer: 0.7	Low region specificity	Detected in all			Low immune cell specificity	Detected in some			Low lineage specificity	Detected in many			Low cancer specificity	Detected in all												HPA053770			Approved	Vesicles	Secreted to blood					Cluster 46: Basophils - DNA binding	Cluster 15: Liver - Metabolism	Cluster 12: Lymphoid cancers - Adaptive immune response	Cluster 29: Hepatocytes - Metabolism	Vesicles		HPA053770: AB_2682256	unprognostic (7.25e-2)	unprognostic (7.25e-2)	unprognostic (2.35e-1)	unprognostic (1.15e-1)	unprognostic (1.75e-2)	unprognostic (1.39e-5)	unprognostic (7.04e-3)	unprognostic (1.15e-1)	unprognostic (8.53e-4)	unprognostic (1.60e-1)	unprognostic (4.56e-4)	unprognostic (9.90e-3)	unprognostic (2.96e-5)	unprognostic (1.02e-1)	unprognostic (1.16e-1)	unprognostic (4.32e-2)	unprognostic (3.98e-5)	Hepatocytes
ACSM5	FLJ20581	ENSG00000183549	Acyl-CoA synthetase medium chain family member 5	Q6NUN0	16	20409534-20441336	Enzymes, Metabolic proteins, Predicted intracellular proteins	Fatty acid metabolism, Lipid metabolism	Ligase		Evidence at protein level	Evidence at transcript level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in many	11	liver: 276.6	Cell type enriched	Detected in some	6	Hepatocytes: 224.0	Group enriched	Detected in some	7	liver cancer: 20.5;renal cancer: 9.6	Low region specificity	Detected in all			Not detected in immune cells	Not detected			Not detected	Not detected			Cancer enhanced	Detected in some		Kidney cancer: 2.3	Adipose subcutaneous - Adipocytes (Subcutaneous), Adipose visceral - Adipocytes (Visceral), Breast - Adipocytes (Breast), Kidney - Proximal tubular cells, Liver - Hepatocytes	Low region specificity	Detected in some			Low region specificity	Detected in all			HPA041435	Uncertain		Uncertain	Vesicles						Cluster 25: Monocytes - Inflammatory response	Cluster 85: Liver - Metabolism	Cluster 59: Fibroblasts - Metabolism	Cluster 13: Hepatocytes - Oxidoreductase activity	Vesicles		HPA041435: AB_10961121	unprognostic (1.01e-1)	unprognostic (1.61e-3)	unprognostic (3.73e-2)	unprognostic (1.98e-2)	unprognostic (1.03e-1)	unprognostic (1.59e-2)	unprognostic (1.84e-2)	unprognostic (4.64e-3)	unprognostic (1.64e-1)	unprognostic (2.01e-2)	unprognostic (2.15e-2)	unprognostic (2.33e-1)	unprognostic (5.11e-3)	unprognostic (2.09e-2)	unprognostic (3.85e-2)	unprognostic (2.78e-2)	unprognostic (1.57e-1)	Hepatocytes
CYP4F3	CYP4F, LTB4H	ENSG00000186529	Cytochrome P450 family 4 subfamily F member 3	Q08477	19	15640897-15662825	Enzymes, Metabolic proteins, Predicted intracellular proteins	Fatty acid metabolism, Lipid metabolism	Monooxygenase, Oxidoreductase		Evidence at protein level	Evidence at transcript level	Evidence at protein level	Evidence at protein level	Group enriched	Detected in many	6	bone marrow: 80.2;liver: 235.8	Cell type enriched	Detected in many	5	Hepatocytes: 448.3	Cancer enhanced	Detected in many		liver cancer: 30.6	Low region specificity	Detected in many			Immune cell enriched	Detected in some	63	neutrophil: 84.1	Lineage enriched	Detected in single	177	granulocytes: 84.1	Cancer enriched	Detected in many	7	Gallbladder cancer: 99.5	Adipose visceral - Neutrophils, Heart muscle - Neutrophils, Kidney - Proximal tubular cells, Kidney - Proximal tubular cells, Liver - Hepatocytes, Prostate - Urothelial cells, Stomach - Gastric mucous cells, Thyroid - Neutrophils	Not detected	Not detected			Low region specificity	Detected in many			HPA058960	Approved									Cluster 9: Neutrophils - Innate immune response	Cluster 60: Liver - Hemostasis & Lipid metabolism	Cluster 61: Liver - Metabolism	Cluster 13: Hepatocytes - Oxidoreductase activity			HPA058960: AB_2683862	unprognostic (1.73e-2)	unprognostic (9.70e-3)	unprognostic (1.21e-1)	unprognostic (1.16e-3)	unprognostic (5.40e-1)	unprognostic (1.57e-1)	unprognostic (7.15e-3)	unprognostic (5.19e-2)	unprognostic (2.12e-1)	unprognostic (3.61e-2)	unprognostic (1.26e-2)	unprognostic (2.32e-1)	unprognostic (1.59e-3)	unprognostic (2.36e-1)	unprognostic (1.12e-1)	unprognostic (1.07e-2)	unprognostic (2.07e-1)	Hepatocytes
SERPINA11		ENSG00000186910	Serpin family A member 11	Q86U17	14	94442464-94452800	Plasma proteins, Predicted secreted proteins		Protease inhibitor, Serine protease inhibitor		Evidence at protein level	Evidence at transcript level	Evidence at transcript level	Evidence at protein level	Tissue enriched	Detected in some	92	liver: 490.6	Cell type enriched	Detected in some	5	Hepatocytes: 262.5	Cancer enriched	Detected in some	9	liver cancer: 94.3	Not detected	Not detected			Not detected in immune cells	Not detected			Not detected	Not detected			Cancer enriched	Detected in single	11	liver cancer: 4.8	Breast - Breast glandular cells, Liver - Hepatocytes	Not detected	Not detected			Not detected	Not detected								Secreted to blood				230000000		Cluster 62: Liver - Hemostasis	Cluster 35: Liver cancer - Metabolism	Cluster 29: Hepatocytes - Metabolism				unprognostic (2.50e-2)	unprognostic (3.26e-1)	unprognostic (9.00e-2)	prognostic favorable (6.30e-4)		unprognostic (7.44e-2)	unprognostic (2.02e-2)	unprognostic (1.70e-1)	unprognostic (3.44e-1)		unprognostic (5.14e-2)	unprognostic (1.53e-1)		unprognostic (1.64e-1)				Hepatocytes
CYP4A11	CYP4A2, CYP4AII	ENSG00000187048	Cytochrome P450 family 4 subfamily A member 11	Q02928	1	46929177-46941484	Enzymes, Metabolic proteins, Predicted membrane proteins	Fatty acid metabolism, Lipid metabolism	Monooxygenase, Oxidoreductase		Evidence at protein level	Evidence at transcript level	Evidence at protein level	Evidence at protein level	Group enriched	Detected in some	333	kidney: 218.8;liver: 857.1	Cell type enriched	Detected in some	5	Hepatocytes: 454.5	Cancer enriched	Detected in some	5	liver cancer: 73.4	Not detected	Not detected			Not detected in immune cells	Not detected			Not detected	Not detected			Not detected	Not detected			Kidney - Proximal tubular cells, Liver - Hepatocytes																				Cluster 85: Liver - Metabolism	Cluster 19: Stomach & Colon cancer - Absorption	Cluster 13: Hepatocytes - Oxidoreductase activity				unprognostic (9.05e-2)	unprognostic (4.98e-2)		unprognostic (4.43e-2)	unprognostic (4.11e-1)	unprognostic (7.81e-5)	unprognostic (5.10e-3)	unprognostic (1.16e-2)	unprognostic (1.83e-2)	unprognostic (1.92e-2)	unprognostic (1.90e-1)	unprognostic (1.12e-1)	unprognostic (4.59e-2)	unprognostic (5.86e-2)	unprognostic (1.96e-1)	unprognostic (3.00e-3)	unprognostic (1.68e-2)	Hepatocytes
ADH1A	ADH1	ENSG00000187758	Alcohol dehydrogenase 1A (class I), alpha polypeptide	P07327	4	99276369-99291003	Enzymes, FDA approved drug targets, Metabolic proteins, Plasma proteins, Predicted intracellular proteins		Oxidoreductase	FDA approved drug targets	Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in some	306	liver: 2739.1	Cell type enriched	Detected in some	11	Hepatocytes: 210.6	Cancer enriched	Detected in some	251	liver cancer: 165.9	Not detected	Not detected			Not detected in immune cells	Not detected			Not detected	Not detected			Not detected	Not detected			Adipose subcutaneous - Adipocytes (Subcutaneous), Breast - Adipocytes (Breast), Liver - Hepatocytes									CAB009562, HPA047814, HPA060902	Enhanced		Approved	Plasma membrane,Cytosol					38000000		Cluster 60: Liver - Hemostasis & Lipid metabolism	Cluster 41: Non-specific - Cilium assembly	Cluster 13: Hepatocytes - Oxidoreductase activity	Plasma membrane, Cytosol		CAB009562: AB_2257984, HPA047814: AB_2680163, HPA060902: AB_2684384	unprognostic (5.89e-2)	unprognostic (6.16e-2)		unprognostic (1.20e-1)	unprognostic (2.07e-1)	unprognostic (4.40e-1)	prognostic favorable (2.38e-4)	unprognostic (2.78e-3)		unprognostic (4.25e-1)	unprognostic (4.79e-3)	unprognostic (6.21e-2)	unprognostic (9.36e-2)	unprognostic (3.25e-2)	unprognostic (1.40e-1)		unprognostic (2.86e-2)	Hepatocytes
ACADSB	ACAD7, SBCAD	ENSG00000196177	Acyl-CoA dehydrogenase short/branched chain	P45954	10	123008979-123058290	Disease related genes, Enzymes, Human disease related genes, Metabolic proteins, Plasma proteins, Potential drug targets, Predicted intracellular proteins	Fatty acid metabolism, Lipid metabolism	Oxidoreductase	Disease variant	Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Tissue enhanced	Detected in all		liver: 360.1	Cell type enriched	Detected in all	4	Hepatocytes: 474.4	Cancer enhanced	Detected in all		liver cancer: 32.5	Low region specificity	Detected in all			Low immune cell specificity	Detected in all			Low lineage specificity	Detected in all			Low cancer specificity	Detected in all			Heart muscle - Cardiomyocytes, Kidney - Proximal tubular cells, Liver - Hepatocytes, Skeletal muscle - Skeletal myocytes	Low region specificity	Detected in all			Low region specificity	Detected in all			HPA041458, HPA063555	Enhanced		Supported	Mitochondria					37000	Cluster 2: Granulocytes - Unknown function	Cluster 85: Liver - Metabolism	Cluster 56: Neurons - Neuronal signaling	Cluster 13: Hepatocytes - Oxidoreductase activity	Mitochondria		HPA041458: AB_2677491, HPA063555: 	unprognostic (1.53e-2)	unprognostic (1.31e-1)	unprognostic (3.91e-3)	unprognostic (2.02e-1)	unprognostic (1.25e-1)	unprognostic (4.87e-2)	unprognostic (4.15e-2)	unprognostic (1.32e-3)	unprognostic (1.30e-1)	unprognostic (3.67e-1)	prognostic favorable (3.40e-4)	unprognostic (9.37e-3)	prognostic favorable (6.37e-12)	unprognostic (2.69e-1)	unprognostic (7.20e-2)	unprognostic (1.60e-3)	unprognostic (7.14e-2)	Hepatocytes
SERPINA1	A1A, A1AT, AAT, alpha-1-antitrypsin, alpha1AT, PI, PI1	ENSG00000197249	Serpin family A member 1	P01009	14	94376747-94390693	Cancer-related genes, Candidate cardiovascular disease genes, Disease related genes, Human disease related genes, Metabolic proteins, Plasma proteins, Predicted intracellular proteins, Predicted secreted proteins	Acute phase, Blood coagulation, Hemostasis	Protease inhibitor, Serine protease inhibitor	Cancer-related genes	Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in all	45	liver: 34022.4	Cell type enriched	Detected in many	7	Hepatocytes: 38798.6	Cancer enriched	Detected in all	10	liver cancer: 3850.6	Low region specificity	Detected in all			Group enriched	Detected in all	5	classical monocyte: 2482.1;intermediate monocyte: 3411.9;neutrophil: 2823.2;non-classical monocyte: 4518.8	Group enriched	Detected in all	5	granulocytes: 2823.2;monocytes: 4518.8	Group enriched	Detected in many	4	Gastric cancer: 342.8;liver cancer: 848.0;lymphoma: 256.6	Adipose visceral - Neutrophils, Liver - Hepatocytes, Skeletal muscle - Neutrophils	Not detected	Not detected			Region enriched	Detected in many	6	cerebellum: 130.6	HPA000927, HPA001292, CAB013211, CAB016648, CAB073396	Enhanced		Enhanced	Vesicles	Secreted to blood			2070000000000	140000000000	Cluster 51: Monocytes - Innate immune response	Cluster 60: Liver - Hemostasis & Lipid metabolism	Cluster 35: Liver cancer - Metabolism	Cluster 29: Hepatocytes - Metabolism	Vesicles		CAB013211: , CAB016648: AB_1611888, CAB073396: , HPA000927: AB_1844761, HPA001292: AB_1844762	prognostic favorable (1.61e-5)	unprognostic (3.37e-1)	prognostic favorable (5.86e-4)	unprognostic (1.38e-2)	unprognostic (1.98e-2)	unprognostic (5.50e-3)	unprognostic (3.81e-2)	unprognostic (6.78e-2)	unprognostic (2.54e-2)	unprognostic (7.96e-2)	unprognostic (1.08e-1)	unprognostic (4.54e-1)	unprognostic (1.23e-2)	unprognostic (1.89e-1)	unprognostic (1.30e-2)	unprognostic (1.17e-2)	unprognostic (1.96e-1)	Hepatocytes
CYP2B6	CPB6, CYP2B, CYPIIB6	ENSG00000197408	Cytochrome P450 family 2 subfamily B member 6	P20813	19	40991282-41018398	Metabolic proteins, Plasma proteins, Predicted intracellular proteins	Lipid metabolism	Monooxygenase, Oxidoreductase		Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in some	35	liver: 533.7	Cell type enriched	Detected in some	9	Hepatocytes: 265.7	Cancer enhanced	Detected in many		liver cancer: 28.8	Not detected	Not detected			Not detected in immune cells	Not detected			Not detected	Not detected			Cancer enhanced	Detected in some		colorectal cancer: 9.6;liver cancer: 17.5	Colon - Colon enterocytes, Kidney - Proximal tubular cells, Liver - Hepatocytes					Region enhanced	Detected in single		spinal cord: 2.3	CAB033866, HPA048124, HPA062973	Enhanced		Approved	Nucleoplasm,Nuclear membrane,Cytosol	Intracellular and membrane					Cluster 17: Basophils - Unknown function	Cluster 62: Liver - Hemostasis	Cluster 19: Stomach & Colon cancer - Absorption	Cluster 13: Hepatocytes - Oxidoreductase activity	Nuclear membrane	Nucleoplasm, Cytosol	CAB033866: AB_2292644, HPA048124: AB_2680274, HPA062973: AB_2684914	unprognostic (1.86e-1)	unprognostic (1.23e-2)	unprognostic (1.13e-2)	unprognostic (6.13e-2)		unprognostic (4.59e-2)	unprognostic (4.63e-2)	unprognostic (4.41e-2)	unprognostic (1.73e-1)		unprognostic (5.78e-2)		unprognostic (1.04e-3)	unprognostic (2.19e-1)	unprognostic (9.43e-2)		unprognostic (5.44e-1)	Hepatocytes
CYP2A7	CYP2A	ENSG00000198077	Cytochrome P450 family 2 subfamily A member 7	P20853	19	40875439-40882752	Enzymes, Metabolic proteins, Predicted intracellular proteins		Monooxygenase, Oxidoreductase		Evidence at protein level	Evidence at protein level	Evidence at transcript level	Evidence at protein level	Tissue enriched	Detected in some	71	liver: 152.5	Cell type enriched	Detected in some	17	Hepatocytes: 89.7	Group enriched	Detected in some	238	breast cancer: 9.2;liver cancer: 25.6	Not detected	Not detected			Not detected in immune cells	Not detected			Not detected	Not detected			Not detected	Not detected			Liver - Hepatocytes									CAB033510, HPA046713, HPA047262	Enhanced				Intracellular and membrane						Cluster 62: Liver - Hemostasis	Cluster 65: Breast cancer - Unknown function	Cluster 29: Hepatocytes - Metabolism			CAB033510: AB_782366, HPA046713: AB_2679767, HPA047262: AB_2680005	unprognostic (2.18e-1)				unprognostic (3.60e-2)		unprognostic (2.65e-3)	unprognostic (8.89e-2)		unprognostic (1.39e-2)	unprognostic (3.95e-1)	unprognostic (9.21e-2)	unprognostic (8.71e-2)	unprognostic (3.99e-2)		unprognostic (1.06e-2)		Hepatocytes
ADH4	ADH-2	ENSG00000198099	Alcohol dehydrogenase 4 (class II), pi polypeptide	P08319	4	99123657-99157792	Enzymes, Metabolic proteins, Plasma proteins, Predicted intracellular proteins	Lipid metabolism	Oxidoreductase		Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in some	31	liver: 5151.4	Cell type enriched	Detected in some	35	Hepatocytes: 1118.2	Cancer enriched	Detected in some	60	liver cancer: 230.7	Low region specificity	Detected in some			Not detected in immune cells	Not detected			Not detected	Not detected			Cancer enhanced	Detected in some		liver cancer: 3.3	Liver - Hepatocytes, Testis - Early spermatids, Testis - Late spermatids	Not detected	Not detected			Low region specificity	Detected in many			HPA020525	Enhanced		Uncertain	Nucleoplasm,Cytosol					20000000	Cluster 34: Basophils - Unknown function	Cluster 60: Liver - Hemostasis & Lipid metabolism	Cluster 35: Liver cancer - Metabolism	Cluster 13: Hepatocytes - Oxidoreductase activity	Nucleoplasm, Cytosol		HPA020525: AB_1844609	unprognostic (2.75e-1)	unprognostic (1.69e-2)	unprognostic (1.85e-2)	unprognostic (5.54e-3)	unprognostic (2.14e-2)	unprognostic (1.33e-2)	prognostic favorable (7.08e-6)	unprognostic (1.49e-1)		unprognostic (1.39e-2)	unprognostic (6.91e-2)	unprognostic (1.88e-1)	unprognostic (2.34e-2)	unprognostic (7.16e-3)	unprognostic (2.20e-1)		unprognostic (5.89e-3)	Hepatocytes
AKR1C4	3-alpha-HSD, C11, CDR, CHDR, DD4, HAKRA, MGC22581	ENSG00000198610	Aldo-keto reductase family 1 member C4	P17516	10	5195462-5218949	Disease related genes, Enzymes, Human disease related genes, Metabolic proteins, Plasma proteins, Potential drug targets, Predicted intracellular proteins	Lipid metabolism	Oxidoreductase		Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in some	17	liver: 717.5	Cell type enriched	Detected in some	21	Hepatocytes: 834.6	Cancer enriched	Detected in some	86	liver cancer: 108.4	Not detected	Not detected			Not detected in immune cells	Not detected			Not detected	Not detected			Cancer enhanced	Detected in some		Bile duct cancer: 4.0;colorectal cancer: 4.5;liver cancer: 7.6	Kidney - Proximal tubular cells, Liver - Hepatocytes									HPA044720, HPA068265	Uncertain		Approved	Nucleoplasm,Nucleoli fibrillar center,Endoplasmic reticulum,Cytosol					3800000		Cluster 60: Liver - Hemostasis & Lipid metabolism	Cluster 26: NCI-H716 - Unknown function	Cluster 13: Hepatocytes - Oxidoreductase activity	Nucleoplasm, Cytosol	Nucleoli fibrillar center, Endoplasmic reticulum	HPA044720: AB_2679058, HPA068265: AB_2685966	unprognostic (2.21e-1)	unprognostic (3.04e-1)	unprognostic (5.15e-2)	unprognostic (1.25e-1)		unprognostic (5.99e-2)	unprognostic (9.40e-2)	unprognostic (2.32e-1)		unprognostic (1.26e-1)	unprognostic (1.52e-2)		unprognostic (1.29e-1)	unprognostic (3.31e-1)	unprognostic (7.34e-2)		unprognostic (1.45e-2)	Hepatocytes
