Gene	Gene synonym	Ensembl	Gene description	Uniprot	Chromosome	Position	Protein class	Biological process	Molecular function	Disease involvement	Evidence	HPA evidence	UniProt evidence	NeXtProt evidence	RNA tissue specificity	RNA tissue distribution	RNA tissue specificity score	RNA tissue specific nTPM	RNA single cell type specificity	RNA single cell type distribution	RNA single cell type specificity score	RNA single cell type specific nTPM	RNA cancer specificity	RNA cancer distribution	RNA cancer specificity score	RNA cancer specific FPKM	RNA brain regional specificity	RNA brain regional distribution	RNA brain regional specificity score	RNA brain regional specific nTPM	RNA blood cell specificity	RNA blood cell distribution	RNA blood cell specificity score	RNA blood cell specific nTPM	RNA blood lineage specificity	RNA blood lineage distribution	RNA blood lineage specificity score	RNA blood lineage specific nTPM	RNA cell line specificity	RNA cell line distribution	RNA cell line specificity score	RNA cell line specific nTPM	RNA tissue cell type enrichment	RNA mouse brain regional specificity	RNA mouse brain regional distribution	RNA mouse brain regional specificity score	RNA mouse brain regional specific nTPM	RNA pig brain regional specificity	RNA pig brain regional distribution	RNA pig brain regional specificity score	RNA pig brain regional specific nTPM	Antibody	Reliability (IH)	Reliability (Mouse Brain)	Reliability (IF)	Subcellular location	Secretome location	CCD Protein	CCD Transcript	Blood concentration - Conc. blood IM [pg/L]	Blood concentration - Conc. blood MS [pg/L]	Blood expression cluster	Tissue expression cluster	Cell line expression cluster	Single cell expression cluster	Subcellular main location	Subcellular additional location	Antibody RRID	Pathology prognostics - Breast cancer	Pathology prognostics - Cervical cancer	Pathology prognostics - Colorectal cancer	Pathology prognostics - Endometrial cancer	Pathology prognostics - Glioma	Pathology prognostics - Head and neck cancer	Pathology prognostics - Liver cancer	Pathology prognostics - Lung cancer	Pathology prognostics - Melanoma	Pathology prognostics - Ovarian cancer	Pathology prognostics - Pancreatic cancer	Pathology prognostics - Prostate cancer	Pathology prognostics - Renal cancer	Pathology prognostics - Stomach cancer	Pathology prognostics - Testis cancer	Pathology prognostics - Thyroid cancer	Pathology prognostics - Urothelial cancer	RNAsingleCellTypeSpecific
CCDC168	C13orf40, FLJ40176	ENSG00000175820	Coiled-coil domain containing 168	Q8NDH2	13	102729367-102759072	Predicted membrane proteins				Evidence at protein level	Evidence at transcript level	Evidence at transcript level	Evidence at protein level	Tissue enriched	Detected in single	16	testis: 8.8	Cell type enriched	Detected in some	4	Early spermatids: 1042.4	Not detected	Not detected			Not detected	Not detected			Not detected in immune cells	Not detected			Not detected	Not detected			Not detected	Not detected			Testis - Early spermatids, Testis - Late spermatids	Not detected	Not detected			Not detected	Not detected			HPA048184, HPA058793, HPA078547	Uncertain		Approved	Nucleoli,Centrosome,Cytosol							Cluster 74: Testis - Spermatogenesis		Cluster 49: Early spermatids - Spermatogenesis	Nucleoli, Centrosome	Cytosol	HPA048184: AB_2680303, HPA058793: AB_2683823, HPA078547: 	unprognostic (2.06e-1)	unprognostic (7.95e-2)	unprognostic (3.90e-2)	unprognostic (1.38e-1)	unprognostic (2.39e-4)	unprognostic (2.09e-2)	unprognostic (3.68e-2)	unprognostic (2.74e-1)	unprognostic (5.05e-2)	unprognostic (3.61e-1)	unprognostic (2.89e-3)	unprognostic (1.73e-1)	unprognostic (1.44e-5)	unprognostic (2.56e-1)	unprognostic (2.01e-1)	unprognostic (2.85e-1)	unprognostic (6.94e-2)	Early spermatids
OR4M1		ENSG00000176299	Olfactory receptor family 4 subfamily M member 1	Q8NGD0	14	19773504-19783696	G-protein coupled receptors, Predicted membrane proteins	Olfaction, Sensory transduction	G-protein coupled receptor, Receptor, Transducer		Evidence at transcript level	No human protein/transcript evidence	Evidence at transcript level	Evidence at transcript level	Not detected	Not detected			Cell type enriched	Detected in some	7	Early spermatids: 59.5	Not detected	Not detected			Not detected	Not detected			Not detected in immune cells	Not detected			Not detected	Not detected			Not detected	Not detected				Not detected	Not detected			Not detected	Not detected			HPA058889	Uncertain												Cluster 57: Early spermatids - Flagellum & Golgi organization			HPA058889: AB_2683845																		Early spermatids
OR51A7		ENSG00000176895	Olfactory receptor family 51 subfamily A member 7	Q8NH64	11	4903783-4909462	G-protein coupled receptors, Predicted membrane proteins	Olfaction, Sensory transduction	G-protein coupled receptor, Receptor, Transducer		Evidence at transcript level	No human protein/transcript evidence	Evidence at transcript level	Evidence at transcript level	Not detected	Not detected			Cell type enriched	Detected in single	5	Early spermatids: 1.5	Not detected	Not detected			Not detected	Not detected			Not detected in immune cells	Not detected			Not detected	Not detected			Not detected	Not detected				Not detected	Not detected			Not detected	Not detected			HPA061356	Uncertain												Cluster 57: Early spermatids - Flagellum & Golgi organization			HPA061356: AB_2684488												unprognostic (4.57e-1)						Early spermatids
C19orf18	MGC41906	ENSG00000177025	Chromosome 19 open reading frame 18	Q8NEA5	19	57958437-57974534	Predicted membrane proteins				Evidence at protein level	Evidence at transcript level	Evidence at protein level	Evidence at protein level	Tissue enhanced	Detected in many		testis: 12.4	Cell type enriched	Detected in many	5	Early spermatids: 159.8	Low cancer specificity	Detected in many			Low region specificity	Detected in all			Not detected in immune cells	Not detected			Not detected	Not detected			Low cancer specificity	Detected in some			Testis - Early spermatids, Testis - Late spermatids	Not detected	Not detected			Low region specificity	Detected in single			HPA014527, HPA079195	Approved		Approved	Golgi apparatus						Cluster 43: B-cells - Humoral immune response	Cluster 77: Retina - Visual perception	Cluster 4: Non-specific - Transcription	Cluster 57: Early spermatids - Flagellum & Golgi organization	Golgi apparatus		HPA014527: AB_1845612, HPA079195: 	unprognostic (5.38e-2)	unprognostic (6.36e-3)	unprognostic (3.70e-2)	prognostic favorable (5.07e-4)	unprognostic (4.85e-2)	unprognostic (9.50e-2)	unprognostic (2.75e-1)	unprognostic (5.40e-3)	unprognostic (5.78e-2)	unprognostic (1.64e-1)	unprognostic (4.08e-5)	unprognostic (1.11e-2)	unprognostic (8.75e-5)	unprognostic (1.53e-1)	unprognostic (1.15e-1)	unprognostic (6.41e-2)	unprognostic (1.05e-3)	Early spermatids
GOLGA8Q		ENSG00000178115	Golgin A8 family member Q	H3BV12	15	30552078-30562501	Predicted intracellular proteins				Evidence at transcript level	Evidence at transcript level	No human protein/transcript evidence	Evidence at transcript level	Tissue enhanced	Detected in some		thyroid gland: 10.6	Cell type enriched	Detected in some	4	Early spermatids: 43.1	Not detected	Not detected			Not detected	Not detected			Not detected in immune cells	Not detected			Not detected	Not detected			Group enriched	Detected in some	5	Leukemia: 6.2;thyroid cancer: 2.5																				Cluster 15: NK-cells - Transcription	Cluster 1: Thyroid gland - Transcription	Cluster 66: Myeloid cells - Innate immune response	Cluster 57: Early spermatids - Flagellum & Golgi organization				unprognostic (2.65e-2)				unprognostic (6.48e-2)			unprognostic (2.24e-1)			unprognostic (5.52e-4)	unprognostic (9.86e-3)	unprognostic (1.26e-1)	unprognostic (7.17e-2)	unprognostic (3.26e-1)	unprognostic (2.31e-1)		Early spermatids
H1-8	H1FOO	ENSG00000178804	H1.8 linker histone	Q8IZA3	3	129543214-129551467	Predicted intracellular proteins	Meiosis	DNA-binding		Evidence at protein level	Evidence at protein level	Evidence at transcript level	Evidence at transcript level	Tissue enriched	Detected in single	15	testis: 7.3	Cell type enriched	Detected in some	9	Early spermatids: 101.6	Not detected	Not detected			Not detected	Not detected			Not detected in immune cells	Not detected			Not detected	Not detected			Not detected	Not detected			Testis - Early spermatids, Testis - Late spermatids	Not detected	Not detected			Not detected	Not detected			HPA037992	Enhanced										Cluster 78: Testis - Spermatogenesis	Cluster 6: BEWO - Unknown function	Cluster 57: Early spermatids - Flagellum & Golgi organization			HPA037992: AB_10671517															unprognostic (5.43e-2)			Early spermatids
CCDC89	FLJ38159	ENSG00000179071	Coiled-coil domain containing 89	Q8N998	11	85683848-85686195	Predicted intracellular proteins				Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in many	6	testis: 43.6	Cell type enriched	Detected in many	6	Early spermatids: 509.0	Low cancer specificity	Detected in many			Low region specificity	Detected in many			Not detected in immune cells	Not detected			Not detected	Not detected			Cancer enhanced	Detected in some		Rhabdoid: 2.9	Lung - Respiratory ciliated cells, Testis - Early spermatids, Testis - Late spermatids	Low region specificity	Detected in many			Low region specificity	Detected in all			HPA040628	Enhanced		Approved	Nucleoplasm							Cluster 49: Ciliated cells - Cilium organization	Cluster 22: Rhabdoid cancers - Neuronal signaling	Cluster 57: Early spermatids - Flagellum & Golgi organization	Nucleoplasm		HPA040628: AB_2677053	unprognostic (5.81e-2)	unprognostic (1.93e-1)	unprognostic (1.99e-1)	unprognostic (3.04e-2)	unprognostic (5.37e-2)	unprognostic (6.38e-2)	unprognostic (1.40e-1)	unprognostic (4.92e-2)	unprognostic (8.22e-2)	unprognostic (2.87e-1)	unprognostic (9.16e-2)	unprognostic (2.00e-1)	unprognostic (2.41e-3)	unprognostic (7.75e-3)	unprognostic (5.10e-2)	unprognostic (8.47e-2)	unprognostic (3.52e-1)	Early spermatids
GOLGA8J		ENSG00000179938	Golgin A8 family member J	A6NMD2	15	30083053-30093499	Predicted intracellular proteins				Evidence at protein level	Evidence at transcript level	No human protein/transcript evidence	Evidence at protein level	Tissue enriched	Detected in single	16	testis: 4.7	Cell type enriched	Detected in some	4	Early spermatids: 8.2	Not detected	Not detected			Not detected	Not detected			Not detected in immune cells	Not detected			Not detected	Not detected			Not detected	Not detected			Testis - Early spermatids, Testis - Late spermatids																				Cluster 83: Testis - Spermatogenesis	Cluster 10: Ovarian & Endometrial cancers - Unknown function	Cluster 57: Early spermatids - Flagellum & Golgi organization																					Early spermatids
C1orf105		ENSG00000180999	Chromosome 1 open reading frame 105	O95561	1	172420685-172468831	Predicted intracellular proteins				Evidence at protein level	Evidence at transcript level	Evidence at protein level	Evidence at protein level	Group enriched	Detected in some	4	heart muscle: 17.4;testis: 26.3	Cell type enriched	Detected in some	5	Early spermatids: 244.1	Not detected	Not detected			Low region specificity	Detected in some			Not detected in immune cells	Not detected			Not detected	Not detected			Cancer enhanced	Detected in some		Sarcoma: 11.5	Testis - Early spermatids, Testis - Late spermatids	Not detected	Not detected			Low region specificity	Detected in all			HPA079382			Approved	Vesicles						Cluster 46: Basophils - DNA binding	Cluster 43: Testis - Unknown function	Cluster 42: Sarcoma - Muscle contraction	Cluster 57: Early spermatids - Flagellum & Golgi organization	Vesicles		HPA079382: 	unprognostic (2.50e-2)	unprognostic (2.48e-4)	unprognostic (7.11e-2)	unprognostic (1.12e-2)	unprognostic (7.07e-4)	unprognostic (1.27e-3)	unprognostic (3.02e-2)	unprognostic (1.47e-2)		unprognostic (8.22e-2)	unprognostic (1.92e-1)		unprognostic (1.18e-1)	unprognostic (7.65e-4)	unprognostic (3.85e-1)		unprognostic (1.94e-1)	Early spermatids
FTMT	MtF	ENSG00000181867	Ferritin mitochondrial	Q8N4E7	5	121851882-121852833	Enzymes, Metabolic proteins, Predicted intracellular proteins	Iron storage	Oxidoreductase		Evidence at protein level	Evidence at transcript level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in single	542	testis: 54.1	Cell type enriched	Detected in some	5	Early spermatids: 866.8	Not detected	Not detected			Not detected	Not detected			Not detected in immune cells	Not detected			Not detected	Not detected			Not detected	Not detected			Testis - Early spermatids, Testis - Late spermatids	Not detected	Not detected			Not detected	Not detected														Cluster 36: Testis - Spermatogenesis	Cluster 69: BICR 18 - Unknown function	Cluster 57: Early spermatids - Flagellum & Golgi organization																		unprognostic (4.39e-2)			Early spermatids
SPACA6	LET7EH, LINC00085, NCRNA00085, SPACA6P	ENSG00000182310	Sperm acrosome associated 6	W5XKT8	19	51689128-51712387	Predicted intracellular proteins, Predicted membrane proteins	Fertilization			Evidence at protein level	Evidence at transcript level	Evidence at protein level	Evidence at protein level	Group enriched	Detected in some	6	brain: 2.5;testis: 7.4	Cell type enriched	Detected in many	4	Early spermatids: 104.1	Low cancer specificity	Detected in many			Low region specificity	Detected in many			Not detected in immune cells	Not detected			Not detected	Not detected			Low cancer specificity	Detected in some				Low region specificity	Detected in many			Low region specificity	Detected in all														Cluster 78: Testis - Spermatogenesis	Cluster 39: Non-specific - Unknown function	Cluster 57: Early spermatids - Flagellum & Golgi organization				unprognostic (1.43e-1)	unprognostic (6.12e-2)	unprognostic (5.80e-2)	prognostic unfavorable (2.73e-4)	unprognostic (7.13e-2)	unprognostic (1.45e-1)	unprognostic (8.01e-3)	unprognostic (1.96e-1)	unprognostic (8.10e-3)	unprognostic (1.06e-1)	unprognostic (2.82e-3)	unprognostic (9.29e-2)	prognostic unfavorable (1.98e-10)	unprognostic (6.64e-3)	unprognostic (1.98e-1)	unprognostic (6.05e-2)	unprognostic (1.14e-2)	Early spermatids
OR4Q3	C14orf13, OR4Q4	ENSG00000182652	Olfactory receptor family 4 subfamily Q member 3		14	19743571-19749469	Predicted membrane proteins				No human protein/transcript evidence	No human protein/transcript evidence			Not detected	Not detected			Cell type enriched	Detected in single	10	Early spermatids: 1.1	Not detected	Not detected			Not detected	Not detected			Not detected in immune cells	Not detected			Not detected	Not detected			Not detected	Not detected				Not detected	Not detected			Not detected	Not detected			HPA049924	Uncertain											Cluster 44: Myeloma - Humoral immune response	Cluster 57: Early spermatids - Flagellum & Golgi organization			HPA049924: AB_2680955																		Early spermatids
ODF3L1	MGC48986	ENSG00000182950	Outer dense fiber of sperm tails 3 like 1	Q8IXM7	15	75724041-75727688	Predicted intracellular proteins				Evidence at protein level	Evidence at transcript level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in many	8	testis: 22.6	Cell type enriched	Detected in some	22	Early spermatids: 151.0	Low cancer specificity	Detected in many			Low region specificity	Detected in single			Not detected in immune cells	Not detected			Not detected	Not detected			Not detected	Not detected			Skin - Keratinocyte (other), Testis - Early spermatids, Testis - Late spermatids	Not detected	Not detected			Not detected	Not detected														Cluster 83: Testis - Spermatogenesis	Cluster 60: Keratinocytes - Epithelial cell function	Cluster 57: Early spermatids - Flagellum & Golgi organization				unprognostic (6.24e-2)	unprognostic (1.97e-2)	unprognostic (4.58e-2)	unprognostic (8.42e-2)	unprognostic (2.08e-2)	unprognostic (1.41e-1)	unprognostic (2.77e-1)	unprognostic (1.56e-1)	unprognostic (1.99e-1)	unprognostic (2.74e-1)	unprognostic (7.55e-4)	unprognostic (9.65e-2)	unprognostic (9.96e-3)	unprognostic (6.40e-2)	unprognostic (4.14e-2)	unprognostic (8.94e-3)	unprognostic (1.45e-2)	Early spermatids
OR4M2B		ENSG00000182974	Olfactory receptor family 4 subfamily M member 2B		15	21637909-21638992	Predicted membrane proteins				Evidence at transcript level	No human protein/transcript evidence	No human protein/transcript evidence	Evidence at transcript level	Not detected	Not detected			Cell type enriched	Detected in single	11	Early spermatids: 1.2	Not detected	Not detected			Not detected	Not detected			Not detected in immune cells	Not detected			Not detected	Not detected			Not detected	Not detected												HPA058889	Uncertain											Cluster 44: Myeloma - Humoral immune response	Cluster 57: Early spermatids - Flagellum & Golgi organization			HPA058889: AB_2683845																		Early spermatids
FANCF	FAF	ENSG00000183161	FA complementation group F	Q9NPI8	11	22622533-22625823	Cancer-related genes, Disease related genes, Human disease related genes, Predicted intracellular proteins	DNA damage, DNA repair		Cancer-related genes, Fanconi anemia	Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Low tissue specificity	Detected in all			Cell type enriched	Detected in many	6	Early spermatids: 203.6	Low cancer specificity	Detected in all			Low region specificity	Detected in all			Low immune cell specificity	Detected in all			Low lineage specificity	Detected in all			Low cancer specificity	Detected in all			Testis - Early spermatids, Testis - Late spermatids	Low region specificity	Detected in all			Low region specificity	Detected in all			HPA008899			Supported	Nucleoplasm						Cluster 44: Non-specific - Transcription	Cluster 34: Non-specific - Transcription	Cluster 44: Myeloma - Humoral immune response	Cluster 57: Early spermatids - Flagellum & Golgi organization	Nucleoplasm		HPA008899: 	unprognostic (1.16e-2)	unprognostic (4.10e-2)	unprognostic (2.33e-2)	unprognostic (1.37e-2)	unprognostic (4.55e-2)	unprognostic (8.84e-2)	prognostic unfavorable (2.27e-4)	unprognostic (4.29e-2)	unprognostic (1.11e-1)	unprognostic (2.74e-3)	unprognostic (3.95e-1)	unprognostic (1.67e-1)	unprognostic (2.29e-1)	unprognostic (3.73e-2)	unprognostic (1.81e-1)	unprognostic (9.14e-2)	unprognostic (7.64e-3)	Early spermatids
SPDYE4		ENSG00000183318	Speedy/RINGO cell cycle regulator family member E4	A6NLX3	17	8753106-8758559	Predicted intracellular proteins				Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in single	10	testis: 7.8	Cell type enriched	Detected in some	9	Early spermatids: 25.9	Not detected	Not detected			Not detected	Not detected			Not detected in immune cells	Not detected			Not detected	Not detected			Not detected	Not detected			Testis - Early spermatids, Testis - Late spermatids					Not detected	Not detected			HPA025704, HPA051750	Enhanced										Cluster 78: Testis - Spermatogenesis	Cluster 54: Lymphoma - Cytokine signaling	Cluster 57: Early spermatids - Flagellum & Golgi organization			HPA025704: AB_1853093, HPA051750: AB_2681590										unprognostic (3.20e-1)	unprognostic (7.16e-4)		unprognostic (3.15e-3)			unprognostic (2.79e-1)		Early spermatids
NUTM1	C15orf55, DKFZp434O192, FAM22H, NUT	ENSG00000184507	NUT midline carcinoma family member 1	Q86Y26	15	34343315-34357737	Cancer-related genes, Disease related genes, Predicted intracellular proteins			Cancer-related genes	Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in single	42	testis: 19.8	Cell type enriched	Detected in some	11	Early spermatids: 108.8	Not detected	Not detected			Not detected	Not detected			Not detected in immune cells	Not detected			Not detected	Not detected			Cancer enriched	Detected in single	8	Gallbladder cancer: 1.8	Stomach - Gastric mucous cells, Testis - Early spermatids, Testis - Late spermatids	Not detected	Not detected			Low region specificity	Detected in single			HPA040421	Enhanced										Cluster 74: Testis - Spermatogenesis	Cluster 41: Non-specific - Cilium assembly	Cluster 57: Early spermatids - Flagellum & Golgi organization			HPA040421: AB_10793965	unprognostic (4.14e-2)	unprognostic (3.61e-1)	unprognostic (2.11e-1)	unprognostic (7.38e-2)	unprognostic (1.99e-1)	unprognostic (8.37e-2)		unprognostic (8.66e-2)	unprognostic (2.76e-1)	unprognostic (1.34e-1)	unprognostic (5.55e-2)	unprognostic (1.34e-2)	unprognostic (5.97e-3)	unprognostic (1.61e-1)	unprognostic (2.77e-1)	unprognostic (4.27e-2)	unprognostic (4.79e-2)	Early spermatids
PRSS55	CT153, T-SP1, UNQ9391	ENSG00000184647	Serine protease 55	Q6UWB4	8	10525532-10554166	Enzymes, Predicted intracellular proteins		Hydrolase, Protease, Serine protease		Evidence at protein level	Evidence at transcript level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in single	58	testis: 27.7	Cell type enriched	Detected in some	4	Early spermatids: 321.9	Not detected	Not detected			Not detected	Not detected			Not detected in immune cells	Not detected			Not detected	Not detected			Not detected	Not detected			Kidney - Proximal tubular cells, Kidney - Proximal tubular cells, Testis - Early spermatids, Testis - Late spermatids	Not detected	Not detected			Low region specificity	Detected in all								Intracellular and membrane						Cluster 74: Testis - Spermatogenesis		Cluster 57: Early spermatids - Flagellum & Golgi organization							unprognostic (3.64e-1)	unprognostic (8.44e-3)					unprognostic (6.10e-2)	unprognostic (7.40e-2)		unprognostic (6.23e-5)	unprognostic (6.62e-2)				Early spermatids
DDX53	CAGE, CT26	ENSG00000184735	DEAD-box helicase 53	Q86TM3	X	22999960-23003589	Enzymes, Predicted intracellular proteins		Helicase, Hydrolase, RNA-binding		Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Group enriched	Detected in some	38	brain: 2.1;testis: 5.4	Cell type enriched	Detected in some	6	Early spermatids: 73.4	Cancer enriched	Detected in single	4	testis cancer: 0.7	Region enriched	Detected in single	7	cerebellum: 2.1	Not detected in immune cells	Not detected			Not detected	Not detected			Cancer enhanced	Detected in some		Myeloma: 1.3	Testis - Early spermatids									HPA003186			Supported	Nucleoplasm,Nucleoli,Cytosol							Cluster 78: Testis - Spermatogenesis	Cluster 44: Myeloma - Humoral immune response	Cluster 57: Early spermatids - Flagellum & Golgi organization	Nucleoplasm	Nucleoli, Cytosol	HPA003186: AB_1078637														unprognostic (5.76e-1)	unprognostic (1.12e-1)			Early spermatids
FAM186A	LOC121006	ENSG00000185958	Family with sequence similarity 186 member A	A6NE01	12	50326230-50396622	Predicted intracellular proteins				Evidence at protein level	Evidence at transcript level	Evidence at transcript level	Evidence at protein level	Tissue enriched	Detected in some	12	testis: 14.2	Cell type enriched	Detected in some	5	Early spermatids: 596.3	Not detected	Not detected			Not detected	Not detected			Not detected in immune cells	Not detected			Not detected	Not detected			Not detected	Not detected			Testis - Early spermatids, Testis - Late spermatids	Not detected	Not detected			Not detected	Not detected			HPA047128, HPA064735	Uncertain		Approved	Nucleoplasm,Vesicles,Plasma membrane						Cluster 33: Neutrophils - Chromatin organization	Cluster 78: Testis - Spermatogenesis	Cluster 17: RS4;11 - Unknown function	Cluster 49: Early spermatids - Spermatogenesis	Nucleoplasm, Vesicles	Plasma membrane	HPA047128: AB_10967726, HPA064735: 	unprognostic (1.01e-1)	unprognostic (1.29e-1)	unprognostic (1.25e-1)	unprognostic (2.31e-1)	unprognostic (1.88e-1)	unprognostic (3.69e-2)	unprognostic (3.48e-3)	unprognostic (1.43e-2)	unprognostic (1.30e-2)	unprognostic (6.96e-2)	unprognostic (4.65e-5)	unprognostic (1.93e-1)	unprognostic (2.42e-5)	unprognostic (1.65e-1)	unprognostic (1.32e-1)	unprognostic (7.51e-2)	unprognostic (3.22e-3)	Early spermatids
GOLGA8R		ENSG00000186399	Golgin A8 family member R	I6L899	15	30403740-30414162	Predicted intracellular proteins				Evidence at protein level	Evidence at transcript level	No human protein/transcript evidence	Evidence at protein level	Low tissue specificity	Detected in many			Cell type enriched	Detected in some	4	Early spermatids: 77.7	Not detected	Not detected			Low region specificity	Detected in some			Not detected in immune cells	Not detected			Not detected	Not detected			Cancer enriched	Detected in some	7	Leukemia: 8.9																					Cluster 71: Testis - DNA repair	Cluster 66: Myeloid cells - Innate immune response	Cluster 57: Early spermatids - Flagellum & Golgi organization				unprognostic (1.13e-1)	unprognostic (8.96e-3)	unprognostic (1.27e-2)	unprognostic (9.06e-2)	unprognostic (1.87e-2)	unprognostic (4.70e-2)	unprognostic (2.12e-2)	unprognostic (1.02e-1)	unprognostic (2.58e-1)	unprognostic (9.09e-2)	unprognostic (9.79e-4)	unprognostic (2.29e-1)	unprognostic (2.12e-1)	unprognostic (4.41e-2)	unprognostic (1.69e-1)	unprognostic (3.80e-2)	unprognostic (9.68e-2)	Early spermatids
SPATA31D3	FAM75D3, FLJ44082	ENSG00000186788	SPATA31 subfamily D member 3	P0C874	9	81943586-81950038	Predicted membrane proteins	Differentiation, Spermatogenesis			Evidence at transcript level	Evidence at transcript level	Evidence at transcript level	Evidence at transcript level	Tissue enriched	Detected in single	81	testis: 8.1	Cell type enriched	Detected in some	5	Early spermatids: 29.4	Not detected	Not detected			Not detected	Not detected			Not detected in immune cells	Not detected			Not detected	Not detected			Not detected	Not detected			Testis - Early spermatids, Testis - Late spermatids																				Cluster 36: Testis - Spermatogenesis		Cluster 49: Early spermatids - Spermatogenesis																					Early spermatids
KRTAP21-2	KAP21.2	ENSG00000187026	Keratin associated protein 21-2	Q3LI59	21	30746794-30747259	Predicted intracellular proteins				Evidence at protein level	Evidence at transcript level	Evidence at protein level	Evidence at protein level	Group enriched	Detected in some	11	skin 1: 1.4;testis: 1.6	Cell type enriched	Detected in single	9	Early spermatids: 8.4	Not detected	Not detected			Not detected	Not detected			Not detected in immune cells	Not detected			Not detected	Not detected			Not detected	Not detected			Testis - Early spermatids, Testis - Late spermatids																				Cluster 27: Brain & Skin - Unknown function	Cluster 65: Breast cancer - Unknown function	Cluster 57: Early spermatids - Flagellum & Golgi organization																					Early spermatids
TMEM262		ENSG00000187066	Transmembrane protein 262	E9PQX1	11	65084979-65089375	Predicted membrane proteins				Evidence at protein level	Evidence at transcript level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in single	43	testis: 21.1	Cell type enriched	Detected in some	11	Early spermatids: 214.7	Not detected	Not detected			Not detected	Not detected			Not detected in immune cells	Not detected			Not detected	Not detected			Not detected	Not detected			Testis - Early spermatids, Testis - Late spermatids	Not detected	Not detected			Not detected	Not detected													Cluster 1: Neutrophils - Mixed function	Cluster 74: Testis - Spermatogenesis	Cluster 52: Spermatids - Smell perception	Cluster 57: Early spermatids - Flagellum & Golgi organization				unprognostic (4.36e-2)	unprognostic (2.77e-1)	unprognostic (1.78e-3)	unprognostic (1.62e-1)	unprognostic (1.61e-1)	unprognostic (1.71e-4)	unprognostic (1.85e-5)	unprognostic (3.28e-1)	unprognostic (2.87e-1)	unprognostic (1.12e-1)	unprognostic (3.19e-3)	unprognostic (7.18e-3)	unprognostic (7.13e-9)	unprognostic (9.53e-2)	unprognostic (1.66e-1)	unprognostic (1.08e-1)	unprognostic (1.84e-3)	Early spermatids
C2orf66	UNQ6411	ENSG00000187944	Chromosome 2 open reading frame 66		2	196804417-196809355	Predicted secreted proteins				Evidence at transcript level	Evidence at transcript level			Tissue enhanced	Detected in some		adrenal gland: 3.9;brain: 5.1;pituitary gland: 3.7	Cell type enriched	Detected in some	5	Early spermatids: 46.3	Cancer enhanced	Detected in single		glioma: 0.7	Low region specificity	Detected in all			Not detected in immune cells	Not detected			Not detected	Not detected			Low cancer specificity	Detected in single			Testis - Early spermatids, Testis - Late spermatids	Not detected	Not detected			Low region specificity	Detected in some			HPA020869	Uncertain		Uncertain	Nucleoplasm,Cytosol	Secreted - unknown location						Cluster 26: Pituitary gland - Hormone signaling	Cluster 29: TT & NCI-H1385 - Synaptic signal transduction	Cluster 49: Early spermatids - Spermatogenesis	Nucleoplasm	Cytosol	HPA020869: AB_1851545	unprognostic (1.19e-1)	unprognostic (4.85e-2)	unprognostic (6.95e-2)	unprognostic (1.19e-1)	unprognostic (3.48e-2)	unprognostic (1.61e-2)	unprognostic (6.80e-3)	unprognostic (3.05e-2)	unprognostic (1.95e-1)	unprognostic (4.10e-3)	unprognostic (4.54e-4)	unprognostic (1.98e-1)	unprognostic (1.75e-5)	unprognostic (1.84e-1)	unprognostic (2.30e-1)	unprognostic (1.38e-2)	unprognostic (1.86e-2)	Early spermatids
OR7D2	FLJ38149, HTPCRH03, OR19-4	ENSG00000188000	Olfactory receptor family 7 subfamily D member 2	Q96RA2	19	9178979-9188818	G-protein coupled receptors, Predicted membrane proteins	Olfaction, Sensory transduction	G-protein coupled receptor, Receptor, Transducer		Evidence at protein level	Evidence at transcript level	Evidence at protein level	Evidence at protein level	Low tissue specificity	Detected in some			Cell type enriched	Detected in some	7	Early spermatids: 8.2	Not detected	Not detected			Low region specificity	Detected in some			Not detected in immune cells	Not detected			Not detected	Not detected			Not detected	Not detected								Low region specificity	Detected in all													Cluster 11: Basophils - Unknown function	Cluster 6: Brain - Smell perception	Cluster 52: Spermatids - Smell perception	Cluster 57: Early spermatids - Flagellum & Golgi organization				unprognostic (5.00e-4)	unprognostic (2.03e-1)	unprognostic (3.40e-2)	unprognostic (1.66e-1)	unprognostic (3.84e-1)	unprognostic (2.86e-2)	unprognostic (2.56e-2)	unprognostic (3.40e-2)	unprognostic (6.34e-2)	unprognostic (1.54e-1)	unprognostic (7.09e-2)	unprognostic (3.07e-1)	unprognostic (5.16e-2)	unprognostic (1.35e-2)	unprognostic (2.63e-1)	unprognostic (4.08e-2)	unprognostic (4.92e-4)	Early spermatids
