Gene	Gene synonym	Ensembl	Gene description	Uniprot	Chromosome	Position	Protein class	Biological process	Molecular function	Disease involvement	Evidence	HPA evidence	UniProt evidence	NeXtProt evidence	RNA tissue specificity	RNA tissue distribution	RNA tissue specificity score	RNA tissue specific nTPM	RNA single cell type specificity	RNA single cell type distribution	RNA single cell type specificity score	RNA single cell type specific nTPM	RNA cancer specificity	RNA cancer distribution	RNA cancer specificity score	RNA cancer specific FPKM	RNA brain regional specificity	RNA brain regional distribution	RNA brain regional specificity score	RNA brain regional specific nTPM	RNA blood cell specificity	RNA blood cell distribution	RNA blood cell specificity score	RNA blood cell specific nTPM	RNA blood lineage specificity	RNA blood lineage distribution	RNA blood lineage specificity score	RNA blood lineage specific nTPM	RNA cell line specificity	RNA cell line distribution	RNA cell line specificity score	RNA cell line specific nTPM	RNA tissue cell type enrichment	RNA mouse brain regional specificity	RNA mouse brain regional distribution	RNA mouse brain regional specificity score	RNA mouse brain regional specific nTPM	RNA pig brain regional specificity	RNA pig brain regional distribution	RNA pig brain regional specificity score	RNA pig brain regional specific nTPM	Antibody	Reliability (IH)	Reliability (Mouse Brain)	Reliability (IF)	Subcellular location	Secretome location	CCD Protein	CCD Transcript	Blood concentration - Conc. blood IM [pg/L]	Blood concentration - Conc. blood MS [pg/L]	Blood expression cluster	Tissue expression cluster	Cell line expression cluster	Single cell expression cluster	Subcellular main location	Subcellular additional location	Antibody RRID	Pathology prognostics - Breast cancer	Pathology prognostics - Cervical cancer	Pathology prognostics - Colorectal cancer	Pathology prognostics - Endometrial cancer	Pathology prognostics - Glioma	Pathology prognostics - Head and neck cancer	Pathology prognostics - Liver cancer	Pathology prognostics - Lung cancer	Pathology prognostics - Melanoma	Pathology prognostics - Ovarian cancer	Pathology prognostics - Pancreatic cancer	Pathology prognostics - Prostate cancer	Pathology prognostics - Renal cancer	Pathology prognostics - Stomach cancer	Pathology prognostics - Testis cancer	Pathology prognostics - Thyroid cancer	Pathology prognostics - Urothelial cancer	RNAsingleCellTypeSpecific
CA3	CAIII, Car3	ENSG00000164879	Carbonic anhydrase 3	P07451	8	85373436-85449040	Enzymes, FDA approved drug targets, Metabolic proteins, Plasma proteins, Predicted intracellular proteins		Lyase	FDA approved drug targets	Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in many	5	skeletal muscle: 5273.7	Cell type enriched	Detected in many	18	Skeletal myocytes: 3139.5	Group enriched	Detected in many	7	glioma: 23.1;prostate cancer: 9.4	Low region specificity	Detected in all			Not detected in immune cells	Not detected			Not detected	Not detected			Group enriched	Detected in some	6	Kidney cancer: 9.7;Sarcoma: 6.3	Prostate - Fibroblasts, Skeletal muscle - Skeletal myocytes, Testis - Early spermatids, Testis - Late spermatids	Low region specificity	Detected in many			Low region specificity	Detected in many			CAB004967, HPA021775, HPA026700	Enhanced								53000000		Cluster 33: Striated muscle - Muscle contraction	Cluster 42: Sarcoma - Muscle contraction	Cluster 27: Skeletal myocytes - Muscle contraction			CAB004967: AB_437014, HPA021775: AB_1845990, HPA026700: AB_1845991	prognostic favorable (4.24e-6)	unprognostic (1.40e-1)	unprognostic (1.50e-2)	unprognostic (2.22e-3)	unprognostic (4.71e-2)	unprognostic (8.43e-3)	unprognostic (3.56e-2)	unprognostic (4.04e-2)	unprognostic (1.11e-1)	unprognostic (3.68e-1)	unprognostic (4.71e-2)	unprognostic (3.54e-1)	unprognostic (3.19e-2)	unprognostic (1.18e-1)	unprognostic (9.96e-2)	unprognostic (1.39e-1)	unprognostic (2.19e-1)	Skeletal myocytes
MSS51	FLJ39565, ZMYND17	ENSG00000166343	MSS51 mitochondrial translational activator	Q4VC12	10	73423579-73433561	Predicted intracellular proteins				Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in many	5	skeletal muscle: 261.3	Cell type enriched	Detected in some	4	Skeletal myocytes: 53.4	Low cancer specificity	Detected in many			Low region specificity	Detected in many			Not detected in immune cells	Not detected			Not detected	Not detected			Low cancer specificity	Detected in many			Skeletal muscle - Skeletal myocytes	Not detected	Not detected			Low region specificity	Detected in all			HPA038564			Uncertain	Vesicles,Cytosol							Cluster 33: Striated muscle - Muscle contraction	Cluster 52: Spermatids - Smell perception	Cluster 27: Skeletal myocytes - Muscle contraction	Vesicles	Cytosol	HPA038564: AB_10674687	unprognostic (2.49e-2)	unprognostic (2.07e-1)	unprognostic (1.40e-3)	unprognostic (2.06e-1)	unprognostic (3.21e-2)	unprognostic (1.62e-3)	unprognostic (3.05e-3)	unprognostic (7.88e-3)	unprognostic (1.98e-2)	unprognostic (3.78e-2)	unprognostic (1.50e-4)	unprognostic (1.22e-1)	unprognostic (1.78e-7)	unprognostic (1.51e-1)	unprognostic (2.60e-1)	unprognostic (2.67e-1)	unprognostic (1.55e-2)	Skeletal myocytes
RRAD	RAD, REM3	ENSG00000166592	RRAD, Ras related glycolysis inhibitor and calcium channel regulator	P55042	16	66921679-66925536	Predicted intracellular proteins		Calmodulin-binding		Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Group enriched	Detected in all	5	heart muscle: 305.8;skeletal muscle: 769.7	Cell type enriched	Detected in many	4	Skeletal myocytes: 2243.7	Low cancer specificity	Detected in all			Low region specificity	Detected in all			Not detected in immune cells	Not detected			Not detected	Not detected			Cancer enriched	Detected in many	5	Kidney cancer: 123.4		Low region specificity	Detected in many			Low region specificity	Detected in many			HPA041755	Uncertain		Approved	Nucleoplasm,Golgi apparatus,Plasma membrane							Cluster 59: Non-specific - Translation	Cluster 68: Kidney - Mixed function	Cluster 27: Skeletal myocytes - Muscle contraction	Plasma membrane	Nucleoplasm, Golgi apparatus	HPA041755: AB_2677655	unprognostic (1.40e-2)	unprognostic (2.78e-2)	unprognostic (9.77e-2)	unprognostic (3.84e-2)	unprognostic (1.36e-2)	unprognostic (1.11e-1)	unprognostic (3.74e-2)	unprognostic (2.37e-1)	unprognostic (1.66e-1)	unprognostic (2.46e-2)	unprognostic (2.12e-2)	unprognostic (1.08e-1)	unprognostic (2.06e-3)	unprognostic (3.46e-2)	unprognostic (3.33e-2)	unprognostic (2.04e-2)	unprognostic (4.80e-3)	Skeletal myocytes
PPDPFL	C8orf22	ENSG00000168333	Pancreatic progenitor cell differentiation and proliferation factor like	Q8WWR9	8	49054311-49076093	Predicted intracellular proteins				Evidence at protein level	Evidence at transcript level	No human protein/transcript evidence	Evidence at protein level	Tissue enriched	Detected in some	8	skeletal muscle: 948.1	Cell type enriched	Detected in some	37	Skeletal myocytes: 198.9	Group enriched	Detected in some	9	glioma: 0.7;renal cancer: 2.9	Low region specificity	Detected in many			Not detected in immune cells	Not detected			Not detected	Not detected			Cancer enhanced	Detected in single		Leukemia: 1.0										HPA060329	Uncertain										Cluster 33: Striated muscle - Muscle contraction	Cluster 32: Myeloid leukemia - Oxygen transport	Cluster 27: Skeletal myocytes - Muscle contraction			HPA060329: AB_2684255					unprognostic (6.33e-2)							unprognostic (2.72e-1)	prognostic unfavorable (2.06e-10)					Skeletal myocytes
MYL1		ENSG00000168530	Myosin light chain 1	P05976	2	210290150-210315174	Disease related genes, Human disease related genes, Plasma proteins, Predicted intracellular proteins		Motor protein, Muscle protein, Myosin	Disease variant	Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Group enriched	Detected in many	88	skeletal muscle: 21805.2;tongue: 15591.3	Cell type enriched	Detected in some	3800	Skeletal myocytes: 6467.0	Group enriched	Detected in some	18	head and neck cancer: 36.0;prostate cancer: 12.6	Not detected	Not detected			Not detected in immune cells	Not detected			Not detected	Not detected			Cancer enriched	Detected in single	65	Sarcoma: 39.7	Skeletal muscle - Skeletal myocytes, Skeletal muscle - Skeletal myocytes	Region enriched	Detected in single	4	olfactory bulb: 4.0	Low region specificity	Detected in all			HPA046859, HPA063034, HPA073827	Enhanced				Intracellular and membrane				21000000		Cluster 13: Striated muscle - Muscle contraction	Cluster 42: Sarcoma - Muscle contraction	Cluster 27: Skeletal myocytes - Muscle contraction			HPA046859: AB_2679842, HPA063034: AB_2684927, HPA073827: 						prognostic unfavorable (6.59e-4)									unprognostic (1.88e-1)			Skeletal myocytes
GDNF	ATF1, ATF2, HFB1-GDNF	ENSG00000168621	Glial cell derived neurotrophic factor	P39905	5	37812677-37840041	Cancer-related genes, Disease related genes, Human disease related genes, Predicted intracellular proteins, Predicted secreted proteins		Growth factor	Cancer-related genes, Disease variant, Hirschsprung disease	Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Tissue enhanced	Detected in many		intestine: 8.2;skeletal muscle: 10.1	Cell type enriched	Detected in some	49	Skeletal myocytes: 109.9	Low cancer specificity	Detected in many			Low region specificity	Detected in many			Not detected in immune cells	Not detected			Not detected	Not detected			Cancer enhanced	Detected in many		skin cancer: 20.9;testis cancer: 12.6	Heart muscle - Fibroblasts	Region enhanced	Detected in single		basal ganglia: 2.8	Low region specificity	Detected in some			CAB005210, HPA070283	Supported		Approved	Nucleoplasm,Vesicles	Secreted in other tissues						Cluster 80: Striated muscle - Unknown function	Cluster 33: Skin cancer - Membrane components	Cluster 27: Skeletal myocytes - Muscle contraction	Vesicles	Nucleoplasm	CAB005210: AB_2247684, HPA070283: AB_2686246	unprognostic (1.08e-1)	unprognostic (6.30e-2)	unprognostic (3.54e-2)	unprognostic (8.87e-2)	unprognostic (1.09e-1)	unprognostic (1.08e-1)	unprognostic (5.33e-2)	unprognostic (1.92e-1)	unprognostic (3.71e-2)	unprognostic (2.01e-2)	unprognostic (2.41e-1)	unprognostic (2.10e-1)	unprognostic (1.16e-4)	unprognostic (2.04e-1)	unprognostic (8.86e-2)	unprognostic (1.05e-1)	unprognostic (4.42e-2)	Skeletal myocytes
CALML6	CAGLP	ENSG00000169885	Calmodulin like 6	Q8TD86	1	1915108-1917296	Predicted intracellular proteins, RAS pathway related proteins				Evidence at protein level	Evidence at transcript level	Evidence at protein level	Evidence at protein level	Group enriched	Detected in many	19	skeletal muscle: 154.6;tongue: 109.9	Cell type enriched	Detected in single	656	Skeletal myocytes: 385.0	Not detected	Not detected			Low region specificity	Detected in all			Not detected in immune cells	Not detected			Not detected	Not detected			Low cancer specificity	Detected in some			Skeletal muscle - Skeletal myocytes																				Cluster 13: Striated muscle - Muscle contraction	Cluster 23: B-cell cancers - Adaptive immune response	Cluster 27: Skeletal myocytes - Muscle contraction				unprognostic (3.85e-2)	unprognostic (3.04e-2)	unprognostic (1.59e-4)	unprognostic (1.66e-1)	unprognostic (3.06e-2)	unprognostic (1.01e-1)	unprognostic (1.17e-1)	unprognostic (1.33e-3)	unprognostic (9.72e-2)	unprognostic (2.04e-1)	unprognostic (3.03e-2)	unprognostic (9.76e-2)	unprognostic (5.21e-10)	unprognostic (5.06e-3)	unprognostic (1.93e-1)	unprognostic (1.23e-2)	unprognostic (6.48e-2)	Skeletal myocytes
VGLL2		ENSG00000170162	Vestigial like family member 2	Q8N8G2	6	117265558-117273565	Predicted intracellular proteins	Transcription, Transcription regulation			Evidence at protein level	Evidence at transcript level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in some	4	skeletal muscle: 129.4	Cell type enriched	Detected in some	12	Skeletal myocytes: 32.7	Cancer enhanced	Detected in single		glioma: 0.5	Region enhanced	Detected in some		thalamus: 2.3	Not detected in immune cells	Not detected			Not detected	Not detected			Group enriched	Detected in some	4	ovarian cancer: 25.3;Sarcoma: 10.7	Testis - Spermatogonia	Not detected	Not detected			Low region specificity	Detected in single														Cluster 33: Striated muscle - Muscle contraction	Cluster 34: Rabdoid cancer - Embryonic development	Cluster 27: Skeletal myocytes - Muscle contraction								unprognostic (3.02e-2)	unprognostic (3.09e-2)				unprognostic (1.75e-1)					unprognostic (4.92e-1)			Skeletal myocytes
KLHL38	C8ORFK36	ENSG00000175946	Kelch like family member 38	Q2WGJ6	8	123645527-123652950	Predicted intracellular proteins				Evidence at protein level	Evidence at transcript level	Evidence at protein level	Evidence at protein level	Tissue enhanced	Detected in some		heart muscle: 56.7;skeletal muscle: 268.3;tongue: 76.9	Cell type enriched	Detected in single	13	Skeletal myocytes: 4.9	Group enriched	Detected in some	5	breast cancer: 1.3;melanoma: 1.8	Not detected	Not detected			Not detected in immune cells	Not detected			Not detected	Not detected			Cancer enhanced	Detected in single		skin cancer: 1.0	Adipose subcutaneous - Smooth muscle cells, Heart muscle - Cardiomyocytes	Low region specificity	Detected in single			Not detected	Not detected			HPA024770, HPA027115	Uncertain		Approved	Nucleoplasm,Cytosol		Yes					Cluster 13: Striated muscle - Muscle contraction	Cluster 65: Breast cancer - Unknown function	Cluster 27: Skeletal myocytes - Muscle contraction	Nucleoplasm	Cytosol	HPA024770: AB_10599286, HPA027115: AB_10599950	unprognostic (8.62e-3)	unprognostic (3.86e-3)	unprognostic (1.02e-2)	unprognostic (8.94e-2)	unprognostic (4.68e-1)	unprognostic (2.09e-2)	unprognostic (8.20e-2)	unprognostic (2.13e-1)	unprognostic (1.54e-1)	unprognostic (4.02e-1)	unprognostic (1.19e-1)	unprognostic (5.77e-2)	unprognostic (5.73e-6)	unprognostic (8.46e-3)	unprognostic (3.82e-2)	unprognostic (6.52e-2)	unprognostic (2.84e-2)	Skeletal myocytes
TRIM72	MG53	ENSG00000177238	Tripartite motif containing 72	Q6ZMU5	16	31214091-31231537	Predicted intracellular proteins, Transporters	Exocytosis, Transport			Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Group enriched	Detected in some	10	skeletal muscle: 151.8;tongue: 43.0	Cell type enriched	Detected in some	13	Skeletal myocytes: 134.6	Cancer enhanced	Detected in some		head and neck cancer: 0.9	Region enriched	Detected in many	7	cerebellum: 9.3	Low immune cell specificity	Detected in some			Low lineage specificity	Detected in single			Cancer enhanced	Detected in some		Myeloma: 12.1;Sarcoma: 9.2		Not detected	Not detected			Low region specificity	Detected in all			HPA054909	Enhanced		Approved	Nucleoplasm,Vesicles						Cluster 17: Basophils - Unknown function	Cluster 33: Striated muscle - Muscle contraction	Cluster 42: Sarcoma - Muscle contraction	Cluster 27: Skeletal myocytes - Muscle contraction	Vesicles	Nucleoplasm	HPA054909: AB_2682639	unprognostic (2.61e-1)	unprognostic (3.21e-3)	unprognostic (5.07e-2)	unprognostic (9.77e-2)	unprognostic (3.71e-1)	unprognostic (3.13e-1)	unprognostic (2.01e-3)	unprognostic (2.80e-1)	unprognostic (6.57e-2)	unprognostic (4.90e-1)	unprognostic (1.90e-1)	unprognostic (2.49e-2)	unprognostic (2.24e-10)	unprognostic (7.70e-2)	unprognostic (6.72e-2)	unprognostic (4.15e-1)	unprognostic (4.30e-4)	Skeletal myocytes
NHLH2	bHLHa34, HEN2, NSCL2	ENSG00000177551	Nescient helix-loop-helix 2	Q02577	1	115836377-115843917	Predicted intracellular proteins, Transcription factors	Differentiation, Transcription, Transcription regulation	Activator, Developmental protein, DNA-binding		Evidence at protein level	Evidence at transcript level	Evidence at protein level	Evidence at protein level	Group enriched	Detected in some	5	brain: 7.4;esophagus: 2.3;retina: 2.1;skin 1: 3.3	Cell type enriched	Detected in some	5	Skeletal myocytes: 69.3	Not detected	Not detected			Low region specificity	Detected in all			Not detected in immune cells	Not detected			Not detected	Not detected			Cancer enriched	Detected in some	4	Neuroblastoma: 7.7	Prostate - Urothelial cells, Skin - Keratinocyte (other)	Low region specificity	Detected in many			Low region specificity	Detected in many			HPA055238	Uncertain		Approved	Nucleoplasm,Nuclear bodies		Yes					Cluster 27: Brain & Skin - Unknown function	Cluster 7: Neuronal cell lines - Stereocilium	Cluster 27: Skeletal myocytes - Muscle contraction	Nuclear bodies	Nucleoplasm	HPA055238: AB_2682752	unprognostic (2.20e-2)	unprognostic (2.28e-1)		unprognostic (1.97e-1)	unprognostic (1.82e-1)	unprognostic (2.17e-1)		unprognostic (1.58e-1)	unprognostic (4.82e-2)		unprognostic (1.11e-2)	unprognostic (5.26e-2)	unprognostic (9.55e-2)	unprognostic (2.80e-3)	unprognostic (1.53e-1)	unprognostic (3.09e-1)	unprognostic (2.25e-1)	Skeletal myocytes
YIPF7	FinGER9, FLJ39576	ENSG00000177752	Yip1 domain family member 7	Q8N8F6	4	44622065-44678556	Predicted intracellular proteins, Predicted membrane proteins				Evidence at protein level	Evidence at transcript level	Evidence at protein level	Evidence at protein level	Group enriched	Detected in some	10	skeletal muscle: 84.9;tongue: 27.9	Cell type enriched	Detected in some	5	Skeletal myocytes: 25.7	Not detected	Not detected			Low region specificity	Detected in many			Not detected in immune cells	Not detected			Not detected	Not detected			Not detected	Not detected			Skeletal muscle - Skeletal myocytes	Not detected	Not detected							HPA030642	Uncertain									Cluster 47: Plasmacytoid DCs - Protein folding	Cluster 33: Striated muscle - Muscle contraction	Cluster 41: Non-specific - Cilium assembly	Cluster 27: Skeletal myocytes - Muscle contraction			HPA030642: AB_10601027	unprognostic (9.41e-4)	unprognostic (2.27e-1)		unprognostic (2.90e-2)	unprognostic (2.24e-1)	unprognostic (2.63e-2)		unprognostic (1.34e-1)	unprognostic (9.46e-2)	unprognostic (9.81e-2)	unprognostic (2.32e-2)	unprognostic (3.05e-2)	unprognostic (1.52e-2)	unprognostic (2.46e-2)	unprognostic (1.35e-1)	unprognostic (4.73e-2)	unprognostic (2.98e-2)	Skeletal myocytes
MYOZ1	CS-2, FATZ, MYOZ	ENSG00000177791	Myozenin 1	Q9NP98	10	73631612-73641474	Predicted intracellular proteins				Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Group enriched	Detected in many	82	skeletal muscle: 7134.0;tongue: 3308.1	Cell type enriched	Detected in some	179	Skeletal myocytes: 2089.3	Cancer enhanced	Detected in many		head and neck cancer: 7.2	Low region specificity	Detected in all			Not detected in immune cells	Not detected			Not detected	Not detected			Cancer enriched	Detected in some	6	testis cancer: 7.2	Adipose subcutaneous - Smooth muscle cells, Adipose visceral - Smooth muscle cells, Skeletal muscle - Skeletal myocytes	Region enriched	Detected in single	17	olfactory bulb: 3.9	Low region specificity	Detected in all			HPA037848, HPA038437	Enhanced								71000		Cluster 33: Striated muscle - Muscle contraction	Cluster 6: BEWO - Unknown function	Cluster 27: Skeletal myocytes - Muscle contraction			HPA037848: AB_10670156, HPA038437: AB_2676009	unprognostic (4.55e-2)	unprognostic (2.23e-1)	unprognostic (4.90e-2)	unprognostic (3.91e-2)	unprognostic (1.14e-1)	unprognostic (5.08e-2)	unprognostic (2.76e-2)	unprognostic (1.22e-4)	unprognostic (1.18e-1)	unprognostic (9.25e-2)	unprognostic (2.55e-2)	unprognostic (5.59e-2)	unprognostic (5.14e-2)	unprognostic (2.64e-2)	unprognostic (6.78e-2)	unprognostic (7.17e-2)	unprognostic (1.09e-1)	Skeletal myocytes
TMEM52		ENSG00000178821	Transmembrane protein 52	Q8NDY8	1	1917590-1919279	Predicted intracellular proteins, Predicted membrane proteins				Evidence at transcript level	Evidence at transcript level	Evidence at transcript level	Evidence at transcript level	Group enriched	Detected in many	5	pancreas: 216.2;skeletal muscle: 298.9;tongue: 207.8	Cell type enriched	Detected in many	5	Skeletal myocytes: 230.6	Low cancer specificity	Detected in many			Low region specificity	Detected in all			Not detected in immune cells	Not detected			Not detected	Not detected			Low cancer specificity	Detected in many			Adipose subcutaneous - Adipocytes (Subcutaneous), Adipose visceral - Adipocytes (Visceral), Lung - Respiratory ciliated cells, Stomach - Chief cells	Low region specificity	Detected in many			Low region specificity	Detected in all			HPA079372			Approved	Nucleoplasm,Plasma membrane	Intracellular and membrane					Cluster 3: Plasmacytoid DCs - Unknown function	Cluster 59: Non-specific - Translation	Cluster 19: Stomach & Colon cancer - Absorption	Cluster 27: Skeletal myocytes - Muscle contraction	Nucleoplasm, Plasma membrane		HPA079372: 	unprognostic (4.39e-2)	unprognostic (2.60e-1)	unprognostic (3.76e-2)	unprognostic (7.35e-3)	unprognostic (1.04e-5)	unprognostic (1.46e-1)	unprognostic (6.71e-3)	unprognostic (3.68e-2)	unprognostic (9.49e-2)	unprognostic (1.69e-1)	unprognostic (3.83e-3)	unprognostic (5.80e-2)	unprognostic (8.95e-2)	unprognostic (1.18e-1)	unprognostic (2.16e-1)	unprognostic (1.15e-1)	unprognostic (2.18e-2)	Skeletal myocytes
MYLPF	HUMMLC2B, MRLC2, MYL11	ENSG00000180209	Myosin light chain, phosphorylatable, fast skeletal muscle	Q96A32	16	30370934-30377991	Predicted intracellular proteins		Motor protein, Muscle protein, Myosin	Disease variant	Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Group enriched	Detected in many	108	skeletal muscle: 19905.3;tongue: 5921.7	Cell type enriched	Detected in many	412	Skeletal myocytes: 9661.9	Cancer enhanced	Detected in many		head and neck cancer: 15.0	Not detected	Not detected			Immune cell enriched	Detected in single	73	plasmacytoid DC: 19.6	Lineage enriched	Detected in single	73	dendritic cells: 19.6	Cancer enriched	Detected in some	4	Sarcoma: 59.5	Skeletal muscle - Skeletal myocytes	Low region specificity	Detected in all			Low region specificity	Detected in all			HPA039262, HPA055059	Enhanced								1000000	Cluster 47: Plasmacytoid DCs - Protein folding	Cluster 33: Striated muscle - Muscle contraction	Cluster 12: Lymphoid cancers - Adaptive immune response	Cluster 27: Skeletal myocytes - Muscle contraction			HPA039262: AB_2676418, HPA055059: AB_2732591	unprognostic (8.81e-3)	unprognostic (7.55e-3)	unprognostic (1.05e-2)	unprognostic (8.65e-2)	unprognostic (2.07e-2)	unprognostic (1.18e-2)	unprognostic (1.53e-1)	unprognostic (1.37e-3)	unprognostic (8.26e-4)	unprognostic (1.28e-1)	unprognostic (1.16e-2)	unprognostic (5.52e-2)	unprognostic (4.14e-4)	unprognostic (1.84e-1)	unprognostic (3.88e-1)	unprognostic (7.07e-3)	unprognostic (1.44e-2)	Skeletal myocytes
PPP1R27	DYSFIP1, toonin	ENSG00000182676	Protein phosphatase 1 regulatory subunit 27	Q86WC6	17	81833492-81835050	Predicted intracellular proteins		Protein phosphatase inhibitor		Evidence at protein level	Evidence at transcript level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in some	25	skeletal muscle: 1205.9	Cell type enriched	Detected in some	15	Skeletal myocytes: 1031.3	Cancer enriched	Detected in single	10	head and neck cancer: 3.0	Not detected	Not detected			Not detected in immune cells	Not detected			Not detected	Not detected			Cancer enriched	Detected in single	162	Leukemia: 67.7	Testis - Early spermatids, Testis - Late spermatids	Not detected	Not detected			Low region specificity	Detected in many			HPA042227, HPA048632	Uncertain		Approved	Plasma membrane,Cytosol							Cluster 33: Striated muscle - Muscle contraction	Cluster 66: Myeloid cells - Innate immune response	Cluster 27: Skeletal myocytes - Muscle contraction	Plasma membrane, Cytosol		HPA042227: , HPA048632: AB_2680469	unprognostic (3.35e-2)	unprognostic (1.12e-4)	unprognostic (1.48e-1)	unprognostic (1.08e-1)	unprognostic (1.29e-1)	unprognostic (1.85e-2)	unprognostic (1.37e-1)	unprognostic (2.21e-2)	unprognostic (7.07e-2)	unprognostic (1.32e-1)	unprognostic (5.38e-2)	unprognostic (8.70e-2)	unprognostic (4.98e-6)	unprognostic (7.97e-2)	unprognostic (1.21e-1)	unprognostic (2.19e-3)	unprognostic (1.30e-1)	Skeletal myocytes
MAFA	hMafA, RIPE3b1	ENSG00000182759	MAF bZIP transcription factor A	Q8NHW3	8	143419182-143430732	Disease related genes, Predicted intracellular proteins, Transcription factors	Transcription, Transcription regulation	Activator, DNA-binding	Diabetes mellitus, Disease variant	Evidence at protein level	Evidence at transcript level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in some	6	skeletal muscle: 25.6	Cell type enriched	Detected in many	5	Skeletal myocytes: 98.0	Low cancer specificity	Detected in some			Region enhanced	Detected in single		spinal cord: 2.8	Not detected in immune cells	Not detected			Not detected	Not detected			Low cancer specificity	Detected in some			Pancreas - Beta cells	Low region specificity	Detected in some			Low region specificity	Detected in many														Cluster 33: Striated muscle - Muscle contraction	Cluster 23: B-cell cancers - Adaptive immune response	Cluster 27: Skeletal myocytes - Muscle contraction				unprognostic (5.92e-3)	unprognostic (9.89e-3)	unprognostic (2.81e-3)	unprognostic (1.42e-8)	unprognostic (1.75e-2)	unprognostic (8.67e-2)	unprognostic (6.08e-2)	unprognostic (5.67e-2)	unprognostic (4.41e-1)	unprognostic (3.71e-1)	unprognostic (1.37e-1)	unprognostic (1.21e-1)	unprognostic (1.68e-5)	unprognostic (2.11e-2)	unprognostic (1.00e-1)	unprognostic (3.36e-1)	unprognostic (3.38e-2)	Skeletal myocytes
NEB	NEB177D, NEM2	ENSG00000183091	Nebulin	P20929	2	151485336-151734487	Cancer-related genes, Disease related genes, Human disease related genes, Plasma proteins, Predicted intracellular proteins		Actin-binding, Muscle protein	Cancer-related genes, Disease variant, Nemaline myopathy	Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Group enriched	Detected in many	69	skeletal muscle: 9300.2;tongue: 2495.6	Cell type enriched	Detected in many	61	Skeletal myocytes: 7633.9	Cancer enhanced	Detected in many		head and neck cancer: 3.8	Low region specificity	Detected in all			Not detected in immune cells	Not detected			Not detected	Not detected			Cancer enhanced	Detected in all		Sarcoma: 12.3		Group enriched	Detected in some	6	cerebellum: 6.5;olfactory bulb: 4.0	Region enriched	Detected in some	6	cerebellum: 11.8	HPA016601	Enhanced								120000	Cluster 45: Eosinophils - Innate immune response	Cluster 33: Striated muscle - Muscle contraction	Cluster 56: Neurons - Neuronal signaling	Cluster 27: Skeletal myocytes - Muscle contraction			HPA016601: AB_1854361	unprognostic (2.40e-2)	unprognostic (6.71e-2)	unprognostic (2.13e-2)	unprognostic (2.52e-2)	unprognostic (1.20e-1)	unprognostic (1.85e-3)	unprognostic (2.54e-2)	unprognostic (1.45e-1)	unprognostic (4.41e-2)	unprognostic (1.73e-1)	unprognostic (1.40e-1)	unprognostic (1.07e-1)	unprognostic (4.45e-13)	unprognostic (6.80e-2)	unprognostic (2.22e-2)	unprognostic (4.07e-3)	unprognostic (4.06e-2)	Skeletal myocytes
FHL3	SLIM2	ENSG00000183386	Four and a half LIM domains 3	Q13643	1	37996770-38005606	Predicted intracellular proteins	Transcription, Transcription regulation	Activator		Evidence at protein level	Evidence at transcript level	Evidence at protein level	Evidence at protein level	Group enriched	Detected in many	26	skeletal muscle: 1603.0;tongue: 805.6	Cell type enriched	Detected in many	9	Skeletal myocytes: 348.4	Low cancer specificity	Detected in all			Low region specificity	Detected in all			Immune cell enriched	Detected in many	10	eosinophil: 336.1	Lineage enriched	Detected in many	12	granulocytes: 336.1	Low cancer specificity	Detected in many			Adipose visceral - Adipose progenitor cells	Low region specificity	Detected in many			Low region specificity	Detected in all			HPA045723			Approved	Nucleoplasm						Cluster 45: Eosinophils - Innate immune response	Cluster 33: Striated muscle - Muscle contraction	Cluster 66: Myeloid cells - Innate immune response	Cluster 27: Skeletal myocytes - Muscle contraction	Nucleoplasm		HPA045723: AB_10966278	prognostic favorable (5.62e-4)	unprognostic (1.12e-1)	unprognostic (3.02e-3)	unprognostic (6.97e-2)	unprognostic (2.26e-1)	unprognostic (1.88e-2)	prognostic unfavorable (8.59e-5)	unprognostic (1.02e-3)	unprognostic (1.80e-1)	unprognostic (1.36e-1)	unprognostic (9.05e-2)	unprognostic (5.05e-2)	prognostic unfavorable (4.20e-11)	unprognostic (8.88e-3)	unprognostic (2.38e-1)	unprognostic (4.94e-2)	unprognostic (2.77e-2)	Skeletal myocytes
