Gene	Gene synonym	Ensembl	Gene description	Uniprot	Chromosome	Position	Protein class	Biological process	Molecular function	Disease involvement	Evidence	HPA evidence	UniProt evidence	NeXtProt evidence	RNA tissue specificity	RNA tissue distribution	RNA tissue specificity score	RNA tissue specific nTPM	RNA single cell type specificity	RNA single cell type distribution	RNA single cell type specificity score	RNA single cell type specific nTPM	RNA cancer specificity	RNA cancer distribution	RNA cancer specificity score	RNA cancer specific FPKM	RNA brain regional specificity	RNA brain regional distribution	RNA brain regional specificity score	RNA brain regional specific nTPM	RNA blood cell specificity	RNA blood cell distribution	RNA blood cell specificity score	RNA blood cell specific nTPM	RNA blood lineage specificity	RNA blood lineage distribution	RNA blood lineage specificity score	RNA blood lineage specific nTPM	RNA cell line specificity	RNA cell line distribution	RNA cell line specificity score	RNA cell line specific nTPM	RNA tissue cell type enrichment	RNA mouse brain regional specificity	RNA mouse brain regional distribution	RNA mouse brain regional specificity score	RNA mouse brain regional specific nTPM	RNA pig brain regional specificity	RNA pig brain regional distribution	RNA pig brain regional specificity score	RNA pig brain regional specific nTPM	Antibody	Reliability (IH)	Reliability (Mouse Brain)	Reliability (IF)	Subcellular location	Secretome location	CCD Protein	CCD Transcript	Blood concentration - Conc. blood IM [pg/L]	Blood concentration - Conc. blood MS [pg/L]	Blood expression cluster	Tissue expression cluster	Cell line expression cluster	Single cell expression cluster	Subcellular main location	Subcellular additional location	Antibody RRID	Pathology prognostics - Breast cancer	Pathology prognostics - Cervical cancer	Pathology prognostics - Colorectal cancer	Pathology prognostics - Endometrial cancer	Pathology prognostics - Glioma	Pathology prognostics - Head and neck cancer	Pathology prognostics - Liver cancer	Pathology prognostics - Lung cancer	Pathology prognostics - Melanoma	Pathology prognostics - Ovarian cancer	Pathology prognostics - Pancreatic cancer	Pathology prognostics - Prostate cancer	Pathology prognostics - Renal cancer	Pathology prognostics - Stomach cancer	Pathology prognostics - Testis cancer	Pathology prognostics - Thyroid cancer	Pathology prognostics - Urothelial cancer	RNAsingleCellTypeSpecific
SLC5A11	KST1, SGLT6, SMIT2	ENSG00000158865	Solute carrier family 5 member 11	Q8WWX8	16	24845841-24911628	Metabolic proteins, Predicted membrane proteins, Transporters	Apoptosis, Ion transport, Sodium transport, Sugar transport, Symport, Transport			Evidence at protein level	Evidence at transcript level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in some	5	brain: 43.9	Cell type enriched	Detected in some	18	Oligodendrocytes: 639.9	Cancer enhanced	Detected in some		glioma: 1.1	Low region specificity	Detected in all			Not detected in immune cells	Not detected			Not detected	Not detected			Cancer enhanced	Detected in single		liver cancer: 1.1	Kidney - Proximal tubular cells	Low region specificity	Detected in many			Low region specificity	Detected in all			HPA035331	Uncertain		Approved	Nucleoplasm,Cytosol							Cluster 70: Brain - Nervous system development	Cluster 50: L-1236 & L-428 - Unknown function	Cluster 8: Oligodendrocytes - Myelin sheath organization	Nucleoplasm	Cytosol	HPA035331: AB_10601489	unprognostic (2.57e-1)	unprognostic (7.90e-3)	unprognostic (1.34e-2)	unprognostic (2.65e-2)	unprognostic (2.00e-2)	unprognostic (1.08e-1)	unprognostic (1.27e-2)	unprognostic (9.90e-2)	unprognostic (8.08e-2)	unprognostic (2.85e-1)	unprognostic (2.85e-3)	unprognostic (6.68e-2)	unprognostic (1.17e-2)	unprognostic (1.59e-1)	unprognostic (1.58e-1)	unprognostic (8.07e-2)	unprognostic (1.45e-3)	Oligodendrocytes
SLC22A15	FLIPT1	ENSG00000163393	Solute carrier family 22 member 15	Q8IZD6	1	115976513-116070054	Metabolic proteins, Predicted membrane proteins, Transporters	Ion transport, Transport			Evidence at protein level	Evidence at protein level	Evidence at transcript level	Evidence at protein level	Tissue enhanced	Detected in many		bone marrow: 30.6;brain: 31.8	Cell type enriched	Detected in many	4	Oligodendrocytes: 236.2	Low cancer specificity	Detected in all			Low region specificity	Detected in all			Immune cell enhanced	Detected in some		neutrophil: 1.3;non-classical monocyte: 1.2	Group enriched	Detected in many	8	granulocytes: 1.3;monocytes: 1.2	Low cancer specificity	Detected in many			Skin - Keratinocyte (other)	Low region specificity	Detected in all			Low region specificity	Detected in all			HPA019785	Uncertain									Cluster 14: Monocytes - Unknown function	Cluster 76: Brain & Bone marrow - Chromatin organization	Cluster 66: Myeloid cells - Innate immune response	Cluster 8: Oligodendrocytes - Myelin sheath organization			HPA019785: AB_1857011	unprognostic (3.81e-1)	unprognostic (1.11e-2)	unprognostic (7.65e-3)	unprognostic (1.01e-3)	unprognostic (5.62e-2)	unprognostic (5.22e-2)	unprognostic (5.85e-5)	unprognostic (8.91e-3)	unprognostic (1.81e-1)	unprognostic (4.97e-2)	unprognostic (5.15e-2)	unprognostic (9.06e-2)	unprognostic (7.29e-3)	unprognostic (8.78e-3)	unprognostic (3.44e-1)	unprognostic (9.97e-4)	unprognostic (1.30e-1)	Oligodendrocytes
TMEM144	FLJ11155	ENSG00000164124	Transmembrane protein 144	Q7Z5S9	4	158201604-158255416	Predicted intracellular proteins, Predicted membrane proteins				Evidence at protein level	Evidence at transcript level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in many	14	brain: 418.0	Cell type enriched	Detected in many	4	Oligodendrocytes: 938.7	Low cancer specificity	Detected in many			Low region specificity	Detected in all			Immune cell enhanced	Detected in some		myeloid DC: 2.1;plasmacytoid DC: 2.2	Group enriched	Detected in many	10	dendritic cells: 2.2;monocytes: 1.4	Low cancer specificity	Detected in many			Testis - Early spermatids, Testis - Late spermatids, Thyroid - Thyroid glandular cells	Low region specificity	Detected in all			Low region specificity	Detected in all			HPA063554			Approved	Mitochondria						Cluster 28: Myeloid DCs - Unknown function	Cluster 70: Brain - Nervous system development	Cluster 22: Rhabdoid cancers - Neuronal signaling	Cluster 8: Oligodendrocytes - Myelin sheath organization	Mitochondria		HPA063554: AB_2685039	unprognostic (1.26e-2)	unprognostic (7.05e-2)	unprognostic (2.06e-2)	prognostic favorable (2.89e-4)	unprognostic (2.90e-1)	unprognostic (1.71e-5)	unprognostic (8.27e-2)	unprognostic (3.32e-1)	unprognostic (2.21e-1)	unprognostic (3.33e-2)	prognostic unfavorable (8.48e-4)	unprognostic (9.34e-2)	unprognostic (1.13e-2)	unprognostic (1.35e-1)	unprognostic (9.26e-2)	unprognostic (3.88e-2)	unprognostic (4.05e-2)	Oligodendrocytes
KIF6	C6orf102, dJ1043E3.1, dJ137F1.4, dJ188D3.1, DKFZp451I2418, MGC33317	ENSG00000164627	Kinesin family member 6	Q6ZMV9	6	39329990-39725408	Predicted intracellular proteins		Motor protein		Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Tissue enhanced	Detected in some		brain: 18.3;testis: 5.3	Cell type enriched	Detected in some	6	Oligodendrocytes: 208.0	Low cancer specificity	Detected in single			Low region specificity	Detected in all			Not detected in immune cells	Not detected			Not detected	Not detected			Cancer enriched	Detected in some	4	skin cancer: 9.6	Lung - Respiratory ciliated cells, Testis - Early spermatids	Low region specificity	Detected in many			Region enhanced	Detected in single		midbrain: 1.7	HPA038811, HPA058624	Enhanced		Approved	Nucleoplasm,Centrosome						Cluster 11: Basophils - Unknown function	Cluster 70: Brain - Nervous system development	Cluster 33: Skin cancer - Membrane components	Cluster 8: Oligodendrocytes - Myelin sheath organization	Centrosome	Nucleoplasm	HPA038811: AB_10795140, HPA058624: AB_2683781	unprognostic (4.94e-2)	unprognostic (3.38e-2)	unprognostic (3.68e-1)	unprognostic (1.02e-2)	unprognostic (1.55e-1)	unprognostic (8.25e-4)	unprognostic (3.12e-3)	unprognostic (1.00e-1)	unprognostic (3.06e-1)	unprognostic (3.48e-2)	unprognostic (9.12e-4)	unprognostic (1.08e-1)	unprognostic (3.07e-2)	unprognostic (3.10e-2)	unprognostic (5.09e-2)	unprognostic (3.92e-2)	unprognostic (1.99e-1)	Oligodendrocytes
USP54	bA137L10.3, bA137L10.4, C10orf29, FLJ37318	ENSG00000166348	Ubiquitin specific peptidase 54	Q70EL1	10	73497538-73625994	Enzymes, Predicted intracellular proteins				Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Tissue enhanced	Detected in all		brain: 134.8	Cell type enriched	Detected in many	4	Oligodendrocytes: 449.4	Low cancer specificity	Detected in all			Low region specificity	Detected in all			Not detected in immune cells	Not detected			Not detected	Not detected			Low cancer specificity	Detected in all			Lung - Alveolar cells type 2	Low region specificity	Detected in all			Low region specificity	Detected in all			HPA047663, HPA063665	Approved		Approved	Mitochondria						Cluster 27: Non-specific - Gene expression	Cluster 70: Brain - Nervous system development	Cluster 24: Prostate cancer - Lipid metabolism	Cluster 8: Oligodendrocytes - Myelin sheath organization	Mitochondria		HPA047663: AB_2680116, HPA063665: 	unprognostic (2.46e-2)	unprognostic (1.67e-1)	unprognostic (3.17e-2)	unprognostic (1.89e-2)	unprognostic (2.48e-2)	unprognostic (4.89e-3)	unprognostic (6.63e-4)	prognostic favorable (7.00e-4)	unprognostic (6.24e-2)	unprognostic (4.35e-2)	unprognostic (8.91e-3)	unprognostic (3.49e-1)	unprognostic (1.95e-3)	unprognostic (8.18e-2)	unprognostic (6.88e-2)	unprognostic (1.65e-2)	unprognostic (1.31e-1)	Oligodendrocytes
CERCAM	CEECAM1, GLT25D3	ENSG00000167123	Cerebral endothelial cell adhesion molecule	Q5T4B2	9	128411751-128437351	Metabolic proteins, Predicted intracellular proteins	Cell adhesion			Evidence at protein level	Evidence at transcript level	Evidence at protein level	Evidence at protein level	Tissue enhanced	Detected in all		brain: 551.5	Cell type enriched	Detected in many	8	Oligodendrocytes: 591.8	Low cancer specificity	Detected in all			Low region specificity	Detected in all			Low immune cell specificity	Detected in some			Low lineage specificity	Detected in many			Low cancer specificity	Detected in all			Adipose subcutaneous - Adipose progenitor cells, Adipose visceral - Adipose progenitor cells, Heart muscle - Fibroblasts, Kidney - Fibroblasts, Liver - Hepatic stellate cells, Lung - Fibroblast_2, Prostate - Fibroblasts, Skeletal muscle - Fibroblasts, Stomach - Fibroblasts, Thyroid - Fibroblasts	Low region specificity	Detected in all			Low region specificity	Detected in all			HPA021657, HPA051595	Uncertain		Approved	Nucleoplasm,Nucleoli,Cell Junctions	Intracellular and membrane					Cluster 36: GdT-cells - Adaptive immune response	Cluster 70: Brain - Nervous system development	Cluster 20: Connective tissue cells - ECM organization	Cluster 8: Oligodendrocytes - Myelin sheath organization	Nucleoplasm, Nucleoli	Cell Junctions	HPA021657: AB_1846507, HPA051595: AB_2681545	unprognostic (2.87e-2)	unprognostic (1.37e-3)	unprognostic (1.89e-3)	unprognostic (2.19e-1)	unprognostic (4.68e-3)	unprognostic (7.79e-3)	unprognostic (3.29e-3)	unprognostic (5.68e-2)	unprognostic (1.00e-1)	prognostic unfavorable (5.22e-4)	unprognostic (1.59e-1)	unprognostic (5.93e-2)	prognostic unfavorable (3.33e-16)	unprognostic (1.34e-2)	unprognostic (1.04e-1)	unprognostic (6.05e-3)	prognostic unfavorable (3.30e-5)	Oligodendrocytes
PXK	FLJ20335, Slob	ENSG00000168297	PX domain containing serine/threonine kinase like	Q7Z7A4	3	58332880-58426127	Enzymes, Predicted intracellular proteins		Actin-binding		Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in all	4	brain: 320.5	Cell type enriched	Detected in all	9	Oligodendrocytes: 691.6	Low cancer specificity	Detected in all			Low region specificity	Detected in all			Low immune cell specificity	Detected in all			Low lineage specificity	Detected in all			Cancer enhanced	Detected in all		Leukemia: 72.0	Prostate - Fibroblasts, Thyroid - Thyroid glandular cells	Low region specificity	Detected in all			Low region specificity	Detected in all			HPA024068	Supported		Supported	Plasma membrane,Centriolar satellite,Cytosol						Cluster 14: Monocytes - Unknown function	Cluster 70: Brain - Nervous system development	Cluster 23: B-cell cancers - Adaptive immune response	Cluster 8: Oligodendrocytes - Myelin sheath organization	Cytosol	Plasma membrane, Centriolar satellite	HPA024068: AB_1855967	unprognostic (2.98e-2)	unprognostic (3.29e-1)	unprognostic (2.71e-3)	unprognostic (1.61e-1)	unprognostic (2.40e-1)	unprognostic (6.62e-3)	unprognostic (5.03e-3)	prognostic favorable (5.68e-4)	unprognostic (3.90e-1)	unprognostic (8.09e-2)	unprognostic (3.48e-2)	unprognostic (1.21e-1)	unprognostic (1.38e-3)	unprognostic (2.14e-1)	unprognostic (1.06e-1)	unprognostic (1.03e-1)	unprognostic (2.86e-2)	Oligodendrocytes
MOBP		ENSG00000168314	Myelin associated oligodendrocyte basic protein	Q13875	3	39467198-39529479	Predicted intracellular proteins				Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in some	8	brain: 918.8	Cell type enriched	Detected in some	13	Oligodendrocytes: 1517.1	Cancer enriched	Detected in single	63	glioma: 4.9	Low region specificity	Detected in all			Not detected in immune cells	Not detected			Not detected	Not detected			Not detected	Not detected			Lung - Respiratory ciliated cells, Testis - Early spermatids, Testis - Late spermatids	Low region specificity	Detected in all							HPA035152	Enhanced		Supported	Cytoplasmic bodies							Cluster 70: Brain - Nervous system development	Cluster 2: DU4475 - Unknown function	Cluster 8: Oligodendrocytes - Myelin sheath organization	Cytoplasmic bodies		HPA035152: AB_10603020	unprognostic (1.76e-2)	unprognostic (2.34e-1)	unprognostic (3.53e-2)	unprognostic (7.35e-2)	unprognostic (5.67e-2)	unprognostic (3.60e-2)	unprognostic (7.47e-2)	unprognostic (2.82e-1)	unprognostic (7.49e-2)	unprognostic (1.28e-1)	unprognostic (1.01e-1)	unprognostic (2.07e-1)	unprognostic (2.04e-5)	unprognostic (2.28e-1)	unprognostic (8.98e-2)	unprognostic (1.49e-1)	unprognostic (1.41e-2)	Oligodendrocytes
CARNS1	ATPGD1, KIAA1394	ENSG00000172508	Carnosine synthase 1	A5YM72	11	67414968-67425607	Enzymes, Metabolic proteins, Predicted intracellular proteins		Ligase		Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Group enriched	Detected in many	6	brain: 278.3;skeletal muscle: 75.5	Cell type enriched	Detected in some	14	Oligodendrocytes: 422.8	Group enriched	Detected in many	5	glioma: 4.1;thyroid cancer: 10.3	Low region specificity	Detected in all			Low immune cell specificity	Detected in some			Low lineage specificity	Detected in single			Not detected	Not detected			Adipose subcutaneous - Smooth muscle cells, Adipose visceral - Mesothelial cells, Heart muscle - Cardiomyocytes	Low region specificity	Detected in all			Low region specificity	Detected in single			HPA038569	Enhanced				Intracellular and membrane					Cluster 36: GdT-cells - Adaptive immune response	Cluster 70: Brain - Nervous system development	Cluster 10: Ovarian & Endometrial cancers - Unknown function	Cluster 8: Oligodendrocytes - Myelin sheath organization			HPA038569: AB_2676089	unprognostic (1.07e-4)	unprognostic (4.33e-3)	unprognostic (2.00e-2)	unprognostic (6.15e-2)	unprognostic (9.45e-2)	unprognostic (1.05e-1)	unprognostic (7.28e-2)	unprognostic (7.54e-3)	unprognostic (1.29e-1)	unprognostic (1.82e-1)	unprognostic (5.19e-3)	unprognostic (1.00e-1)	unprognostic (6.14e-6)	unprognostic (3.44e-2)	unprognostic (1.33e-1)	unprognostic (3.83e-3)	unprognostic (8.33e-2)	Oligodendrocytes
UGT8	CGT	ENSG00000174607	UDP glycosyltransferase 8	Q16880	4	114598770-114678225	Enzymes, Metabolic proteins, Predicted intracellular proteins, Predicted membrane proteins	Lipid metabolism, Sphingolipid metabolism	Glycosyltransferase, Transferase		Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in many	9	brain: 266.4	Cell type enriched	Detected in many	8	Oligodendrocytes: 775.1	Low cancer specificity	Detected in many			Low region specificity	Detected in all			Group enriched	Detected in some	10	memory B-cell: 6.9;naive B-cell: 10.7	Lineage enriched	Detected in single	12	B-cells: 10.7	Low cancer specificity	Detected in all			Colon - Colon enterocytes, Skin - Eccrine sweat gland cells, Testis - Spermatocytes	Low region specificity	Detected in all			Low region specificity	Detected in all			HPA014405, HPA065785	Enhanced		Approved	Mitochondria		No	No			Cluster 19: B-cells - Humoral immune response	Cluster 70: Brain - Nervous system development	Cluster 19: Stomach & Colon cancer - Absorption	Cluster 8: Oligodendrocytes - Myelin sheath organization	Mitochondria		HPA014405: AB_1858606, HPA065785: AB_2685559	unprognostic (7.38e-3)	unprognostic (2.07e-1)	unprognostic (1.25e-2)	unprognostic (2.38e-1)	unprognostic (1.63e-1)	unprognostic (1.63e-2)	unprognostic (1.16e-2)	unprognostic (2.38e-1)	unprognostic (7.78e-2)	unprognostic (1.56e-3)	unprognostic (4.49e-2)	unprognostic (2.76e-1)	prognostic favorable (8.55e-5)	unprognostic (2.80e-1)	unprognostic (1.78e-2)	unprognostic (7.53e-2)	unprognostic (1.49e-1)	Oligodendrocytes
PRR18	MGC35308	ENSG00000176381	Proline rich 18	Q8N4B5	6	166305300-166308448	Predicted intracellular proteins				Evidence at protein level	Evidence at protein level	Evidence at transcript level	Evidence at protein level	Tissue enriched	Detected in some	13	brain: 127.0	Cell type enriched	Detected in some	4	Oligodendrocytes: 25.8	Group enriched	Detected in some	5	glioma: 3.1;liver cancer: 1.0	Low region specificity	Detected in all			Not detected in immune cells	Not detected			Not detected	Not detected			Not detected	Not detected			Adipose visceral - Adipocytes (Visceral), Breast - Adipocytes (Breast), Lung - Respiratory ciliated cells	Low region specificity	Detected in all							HPA077250	Enhanced										Cluster 70: Brain - Nervous system development	Cluster 9: Lymphoid cancers - Immune response	Cluster 8: Oligodendrocytes - Myelin sheath organization			HPA077250: AB_2732336	unprognostic (2.91e-1)	unprognostic (7.18e-2)	unprognostic (1.76e-1)	unprognostic (2.39e-2)	unprognostic (1.44e-1)	unprognostic (9.65e-2)	unprognostic (5.60e-3)	unprognostic (1.25e-1)	unprognostic (1.10e-1)	unprognostic (3.16e-2)	unprognostic (2.44e-3)	unprognostic (4.79e-3)	unprognostic (2.43e-1)	unprognostic (3.35e-3)	unprognostic (9.49e-2)	unprognostic (9.58e-2)	unprognostic (1.07e-1)	Oligodendrocytes
SLCO3A1	OATP-D, OATP3A1, SLC21A11	ENSG00000176463	Solute carrier organic anion transporter family member 3A1	Q9UIG8	15	91853708-92172435	Metabolic proteins, Plasma proteins, Predicted membrane proteins, Transporters	Ion transport, Transport			Evidence at protein level	Evidence at transcript level	Evidence at protein level	Evidence at protein level	Tissue enhanced	Detected in all		brain: 39.5	Cell type enriched	Detected in many	4	Oligodendrocytes: 590.8	Low cancer specificity	Detected in all			Low region specificity	Detected in all			Low immune cell specificity	Detected in many			Low lineage specificity	Detected in many			Low cancer specificity	Detected in many			Skin - Keratinocyte (other), Testis - Early spermatids	Low region specificity	Detected in all			Low region specificity	Detected in all			HPA066327	Approved									Cluster 10: Basophils - Unknown function	Cluster 57: Non-specific - Angiogenesis	Cluster 2: DU4475 - Unknown function	Cluster 8: Oligodendrocytes - Myelin sheath organization			HPA066327: AB_2732743	unprognostic (1.05e-3)	prognostic favorable (8.61e-4)	unprognostic (5.40e-2)	prognostic unfavorable (6.57e-6)	unprognostic (1.03e-1)	unprognostic (7.39e-2)	unprognostic (2.16e-1)	unprognostic (1.57e-1)	unprognostic (2.52e-1)	unprognostic (1.84e-1)	unprognostic (1.42e-2)	unprognostic (1.49e-2)	unprognostic (2.64e-2)	unprognostic (3.06e-2)	unprognostic (1.86e-1)	unprognostic (7.17e-2)	unprognostic (1.62e-2)	Oligodendrocytes
NT5DC1	dJ486I3.1, MGC24302, NT5C2L1	ENSG00000178425	5'-nucleotidase domain containing 1	Q5TFE4	6	116100851-116249497	Predicted intracellular proteins		Hydrolase		Evidence at protein level	Evidence at transcript level	Evidence at protein level	Evidence at protein level	Tissue enhanced	Detected in all		choroid plexus: 117.6	Cell type enriched	Detected in all	4	Oligodendrocytes: 405.3	Low cancer specificity	Detected in all			Low region specificity	Detected in all			Low immune cell specificity	Detected in all			Low lineage specificity	Detected in all			Low cancer specificity	Detected in all			Liver - Hepatocytes, Prostate - Prostate glandular cells, Thyroid - Thyroid glandular cells	Low region specificity	Detected in all			Low region specificity	Detected in all			HPA030352, HPA079264	Uncertain		Approved	Nucleoplasm,Cytosol					140000	Cluster 37: B-cells - Transcription	Cluster 88: Choroid plexus - Transmembrane transport	Cluster 15: Non-specific - Protein binding	Cluster 8: Oligodendrocytes - Myelin sheath organization	Nucleoplasm	Cytosol	HPA030352: AB_2154066, HPA079264: 	unprognostic (1.30e-1)	unprognostic (2.92e-1)	prognostic favorable (2.61e-4)	unprognostic (1.14e-1)	unprognostic (3.13e-2)	unprognostic (7.80e-2)	unprognostic (3.46e-2)	unprognostic (1.10e-1)	unprognostic (2.32e-1)	unprognostic (2.31e-2)	unprognostic (4.61e-1)	unprognostic (1.47e-1)	prognostic favorable (7.49e-7)	unprognostic (1.41e-1)	unprognostic (8.53e-2)	unprognostic (2.79e-1)	unprognostic (9.63e-2)	Oligodendrocytes
TMTC2	DKFZp762A217	ENSG00000179104	Transmembrane O-mannosyltransferase targeting cadherins 2	Q8N394	12	82686880-83134870	Enzymes, Predicted membrane proteins		Transferase		Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in many	5	brain: 60.8	Cell type enriched	Detected in many	5	Oligodendrocytes: 2031.8	Low cancer specificity	Detected in many			Low region specificity	Detected in all			Not detected in immune cells	Not detected			Not detected	Not detected			Cancer enhanced	Detected in all		skin cancer: 28.0	Skeletal muscle - Endothelial cells	Low region specificity	Detected in all			Low region specificity	Detected in all			HPA026954, HPA026955	Uncertain		Approved	Plasma membrane,Actin filaments		No	No			Cluster 37: B-cells - Transcription	Cluster 70: Brain - Nervous system development	Cluster 33: Skin cancer - Membrane components	Cluster 8: Oligodendrocytes - Myelin sheath organization	Plasma membrane	Actin filaments	HPA026954: AB_2256025, HPA026955: AB_10602282	unprognostic (1.56e-1)	unprognostic (5.62e-2)	unprognostic (9.61e-2)	unprognostic (7.38e-2)	unprognostic (2.60e-2)	unprognostic (3.66e-2)	unprognostic (1.05e-2)	unprognostic (1.58e-1)	unprognostic (1.25e-1)	unprognostic (7.16e-2)	unprognostic (1.73e-3)	unprognostic (5.06e-2)	prognostic favorable (2.84e-5)	unprognostic (1.10e-1)	unprognostic (1.60e-1)	unprognostic (2.06e-2)	unprognostic (8.06e-2)	Oligodendrocytes
OR9A2		ENSG00000179468	Olfactory receptor family 9 subfamily A member 2	Q8NGT5	7	143026158-143027195	G-protein coupled receptors, Predicted membrane proteins	Olfaction, Sensory transduction	G-protein coupled receptor, Receptor, Transducer		Evidence at transcript level	Evidence at transcript level	Evidence at transcript level	Evidence at transcript level	Tissue enriched	Detected in single	53	brain: 5.2	Cell type enriched	Detected in some	38	Oligodendrocytes: 72.3	Not detected	Not detected			Low region specificity	Detected in many			Not detected in immune cells	Not detected			Not detected	Not detected			Not detected	Not detected				Not detected	Not detected																		Cluster 70: Brain - Nervous system development		Cluster 8: Oligodendrocytes - Myelin sheath organization																					Oligodendrocytes
MAP6D1	FLJ12748, SL21	ENSG00000180834	MAP6 domain containing 1	Q9H9H5	3	183815922-183825594	Predicted intracellular proteins		Calmodulin-binding		Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Tissue enhanced	Detected in many		brain: 102.6;choroid plexus: 24.9;skeletal muscle: 26.9	Cell type enriched	Detected in some	13	Oligodendrocytes: 95.6	Cancer enhanced	Detected in many		glioma: 9.6	Low region specificity	Detected in all			Not detected in immune cells	Not detected			Not detected	Not detected			Low cancer specificity	Detected in many			Skeletal muscle - Skeletal myocytes, Testis - Early spermatids	Low region specificity	Detected in all			Low region specificity	Detected in all			HPA037991	Enhanced	Supported	Approved	Cytosol							Cluster 70: Brain - Nervous system development	Cluster 65: Breast cancer - Unknown function	Cluster 8: Oligodendrocytes - Myelin sheath organization	Cytosol		HPA037991: AB_10672503	unprognostic (9.23e-3)	unprognostic (2.70e-1)	unprognostic (1.65e-1)	unprognostic (1.27e-3)	unprognostic (1.32e-1)	unprognostic (3.67e-2)	unprognostic (1.21e-1)	unprognostic (1.13e-1)	unprognostic (2.42e-1)	unprognostic (1.28e-2)	unprognostic (5.36e-2)	prognostic unfavorable (3.37e-4)	unprognostic (8.81e-12)	unprognostic (1.08e-1)	unprognostic (2.96e-3)	unprognostic (1.86e-1)	unprognostic (5.72e-2)	Oligodendrocytes
GPR62		ENSG00000180929	G protein-coupled receptor 62	Q9BZJ7	3	51955381-51957499	G-protein coupled receptors, Predicted membrane proteins		G-protein coupled receptor, Receptor, Transducer		Evidence at protein level	Evidence at transcript level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in some	7	brain: 34.9	Cell type enriched	Detected in some	5	Oligodendrocytes: 17.7	Cancer enhanced	Detected in single		glioma: 1.0	Low region specificity	Detected in all			Not detected in immune cells	Not detected			Not detected	Not detected			Not detected	Not detected				Low region specificity	Detected in all			Low region specificity	Detected in all														Cluster 70: Brain - Nervous system development	Cluster 47: Retina - Visual perception	Cluster 8: Oligodendrocytes - Myelin sheath organization				unprognostic (9.56e-3)	unprognostic (3.32e-3)	unprognostic (2.21e-1)	unprognostic (6.38e-2)	unprognostic (7.98e-2)	unprognostic (1.66e-2)	unprognostic (9.02e-2)	unprognostic (6.49e-2)	unprognostic (2.03e-2)	unprognostic (6.17e-2)	unprognostic (3.05e-2)	unprognostic (1.26e-1)	unprognostic (1.82e-5)	unprognostic (3.64e-2)	unprognostic (2.45e-1)	unprognostic (1.16e-2)	unprognostic (1.77e-2)	Oligodendrocytes
UNC5C		ENSG00000182168	Unc-5 netrin receptor C	O95185	4	95162504-95549206	Disease related genes, Plasma proteins, Predicted intracellular proteins, Predicted membrane proteins	Apoptosis	Developmental protein, Receptor	Alzheimer disease, Amyloidosis, Neurodegeneration	Evidence at protein level	Evidence at transcript level	Evidence at protein level	Evidence at protein level	Tissue enhanced	Detected in many		brain: 40.5	Cell type enriched	Detected in many	4	Oligodendrocytes: 1962.4	Cancer enriched	Detected in many	4	thyroid cancer: 6.0	Low region specificity	Detected in all			Not detected in immune cells	Not detected			Not detected	Not detected			Cancer enriched	Detected in many	4	Neuroblastoma: 53.5	Liver - Hepatic stellate cells, Skin - Eccrine sweat gland cells, Thyroid - Thyroid glandular cells	Low region specificity	Detected in all			Low region specificity	Detected in all												310000		Cluster 70: Brain - Nervous system development	Cluster 21: Neuroblastoma - Neuronal signaling	Cluster 32: Neurons - Synaptic function				unprognostic (1.55e-1)	unprognostic (2.72e-1)	unprognostic (1.35e-2)	unprognostic (8.45e-2)	unprognostic (3.03e-1)	unprognostic (3.20e-1)	unprognostic (3.48e-1)	unprognostic (3.40e-1)	unprognostic (3.12e-1)	unprognostic (1.11e-3)	unprognostic (1.68e-1)	unprognostic (1.39e-1)	unprognostic (2.70e-5)	unprognostic (1.25e-2)	unprognostic (1.16e-1)	unprognostic (1.86e-1)	unprognostic (3.62e-4)	Oligodendrocytes
